# @name org.openrewrite.table.LanguageCompositionPerFolder
# @instanceName Per-folder language composition report
# @group 
repositoryOrigin,repositoryPath,repositoryBranch,folderPath,language,fileCount,lineCount,org1,org2
github.com,finos/symphony-wdk,master,workflow-bot-app/src/test/java/com/symphony/bdk/workflow/monitoring/repository,Java,1,13,Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/main/java/com/symphony/bdk/workflow/api/v1,Java,2,241,Default,ALL
github.com,finos/symphony-wdk,master,studio/web/src/editor,Error,2,0,Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/test/resources/basic/draft,Yaml,1,9,Default,ALL
github.com,finos/symphony-wdk,master,workflow-language/src/main/java/com/symphony/bdk/workflow/swadl/v1/event,Java,23,173,Default,ALL
github.com,finos/symphony-wdk,master,workflow-language/src/main/java/com/symphony/bdk/workflow/swadl/v1/activity/attachment,Java,1,9,Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/test/java/com/symphony/bdk/workflow/management/repository,Java,1,94,Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/main/java/com/symphony/bdk/workflow/engine/camunda/variable,Java,5,128,Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/test/resources/connection,Yaml,7,51,Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/test/resources/message/templates,Plain text,1,1,Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/test/resources/message/templates,Xml,1,1,Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/test/java/com/symphony/bdk/workflow/custom/assertion,Java,2,194,Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/main/java/com/symphony/bdk/workflow/logs,Java,2,69,Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/main/java/com/symphony/bdk/workflow/bootstrap,Java,1,20,Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/test/java/com/symphony/bdk/workflow/engine,Java,1,58,Default,ALL
github.com,finos/symphony-wdk,master,studio/web/src/diagram,Plain text,1,311,Default,ALL
github.com,finos/symphony-wdk,master,studio/web/src/diagram,Error,1,0,Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/test/java/com/symphony/bdk/workflow/engine/camunda,Java,1,80,Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/main/java/com/symphony/bdk/workflow/engine/executor/user,Java,8,263,Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/main/java/com/symphony/bdk/workflow/engine/executor/message,Java,7,376,Default,ALL
github.com,finos/symphony-wdk,master,gradle/wrapper,Other/unknown/unparseable,1,0,Default,ALL
github.com,finos/symphony-wdk,master,gradle/wrapper,Properties,1,7,Default,ALL
github.com,finos/symphony-wdk,master,studio/src/main/resources,Other/unknown/unparseable,1,0,Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/test/java/com/symphony/bdk/workflow/api/v1/controller,Java,6,982,Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/test/resources/message/obo,Yaml,13,146,Default,ALL
github.com,finos/symphony-wdk,master,workflow-language/src/main/java/com/symphony/bdk/workflow/swadl/v1/activity/message,Java,6,91,Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/test/resources/error,Yaml,7,146,Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/main/java/com/symphony/bdk/workflow/exception,Java,4,79,Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/main/java/com/symphony/bdk/workflow/engine/executor/room,Java,9,377,Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/main/java/com/symphony/bdk/workflow/engine/executor/request,Java,2,75,Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/test/resources/event/timeout,Yaml,5,127,Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/test/java/com/symphony/bdk/workflow/engine/camunda/monitoring/repository,Java,4,340,Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/test/java/com/symphony/bdk/workflow/management/converter,Java,1,28,Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/main/java/com/symphony/bdk/workflow/management/repository/domain,Java,2,75,Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/main/java/com/symphony/bdk/workflow/engine/executor,Java,2,36,Default,ALL
github.com,finos/symphony-wdk,master,studio/web/src/core,Error,4,0,Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/test/resources/smoke,Plain text,1,3,Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/test/resources/smoke,Yaml,2,71,Default,ALL
github.com,finos/symphony-wdk,master,.github,Plain text,3,74,Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/test/java/com/symphony/bdk/workflow/utils,Java,2,97,Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/main/java/com/symphony/bdk/workflow/engine/camunda/bpmn,Java,4,344,Default,ALL
github.com,finos/symphony-wdk,master,workflow-language/src/main/java/com/symphony/bdk/workflow/swadl/v1/activity/request,Java,1,14,Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/test/resources/event/types,Yaml,17,106,Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/test/java/com/symphony/bdk/workflow/monitoring/service/converter,Java,4,100,Default,ALL
github.com,finos/symphony-wdk,master,studio/web/src/action-bar,Error,6,0,Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/main/java/com/symphony/bdk/workflow/engine/executor/group,Java,5,206,Default,ALL
github.com,finos/symphony-wdk,master,workflow-language/src/main/java/com/symphony/bdk/workflow/swadl/v1/activity/room,Java,9,138,Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/main/java/com/symphony/bdk/workflow/api/v1/controller,Java,2,147,Default,ALL
github.com,finos/symphony-wdk,master,studio/src/main/java/com/symphony/devsol/config,Java,6,198,Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/test/resources/event,Yaml,19,220,Default,ALL
github.com,finos/symphony-wdk,master,studio/src/main/java/com/symphony/devsol/model/github,Java,3,22,Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/test/resources/stream/obo,Yaml,6,81,Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/main/java/com/symphony/bdk/workflow/engine/camunda/bpmn/builder,Java,11,328,Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/test/resources/loop,Yaml,4,70,Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/test/resources/deployment,Yaml,2,14,Default,ALL
github.com,finos/symphony-wdk,master,studio/web,Plain text,2,2955,Default,ALL
github.com,finos/symphony-wdk,master,studio/web,Error,1,0,Default,ALL
github.com,finos/symphony-wdk,master,studio/web,Json,1,28,Default,ALL
github.com,finos/symphony-wdk,master,workflow-language/src/main/java/com/symphony/bdk/workflow/swadl/v1/activity/group,Java,5,105,Default,ALL
github.com,finos/symphony-wdk,master,docs/images,Other/unknown/unparseable,1,0,Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/main/java/com/symphony/bdk/workflow/engine/executor/request/client,Java,2,68,Default,ALL
github.com,finos/symphony-wdk,master,workflow-language/src/main/java/com/symphony/bdk/workflow/swadl/v1/activity/user,Java,8,135,Default,ALL
github.com,finos/symphony-wdk,master,studio/web/src/versions,Error,2,0,Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/main/java/com/symphony/bdk/workflow/management/converter,Java,4,80,Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/main/java/com/symphony/bdk/workflow/api/v1/dto,Java,15,218,Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/test/resources/attachments,Other/unknown/unparseable,2,0,Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/test/resources/attachments,Plain text,1,1,Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/test/resources/attachments,Yaml,1,8,Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/test/java/com/symphony/bdk/workflow/lang/custom2,Java,1,3,Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/test/java/com/symphony/bdk/workflow/lang/custom1,Java,1,3,Default,ALL
github.com,finos/symphony-wdk,master,buildSrc/src/main/groovy,Groovy,1,0,Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/main/java/com/symphony/bdk/workflow/security,Java,2,45,Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/test/java/com/symphony/bdk/workflow/engine/handler,Java,2,70,Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/test/resources/branching,Yaml,12,251,Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/main/java/com/symphony/bdk/workflow/event,Java,22,544,Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/test/resources/event/timer,Yaml,5,64,Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/main/java/com/symphony/bdk/workflow/monitoring/repository,Java,5,35,Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/test/java/com/symphony/bdk/workflow/swadl,Java,2,219,Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/test/resources/form,Yaml,17,364,Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/main/java/com/symphony/bdk/workflow/engine,Java,12,480,Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/test/java/com/symphony/bdk/workflow/logs,Java,2,84,Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/test/resources/user,Yaml,14,217,Default,ALL
github.com,finos/symphony-wdk,master,workflow-language/src/main/resources,Json,1,2872,Default,ALL
github.com,finos/symphony-wdk,master,workflows,Plain text,1,1,Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/main/java/com/symphony/bdk/workflow/swadl,Java,4,147,Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/main/java/com/symphony/bdk/workflow/engine/shared,Java,3,65,Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/test/resources/group,Yaml,1,55,Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/test/resources/event/id/one-of,Yaml,17,208,Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/test/java/com/symphony/bdk/workflow/engine/camunda/monitoring/converter,Java,4,109,Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/test/java/com/symphony/bdk/workflow/converter,Java,1,104,Default,ALL
github.com,finos/symphony-wdk,master,studio/src/main/java/com/symphony/devsol/model/wdk,Java,3,23,Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/test/resources/room,Yaml,17,226,Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/test/resources/branching/invalid/swadl,Yaml,5,67,Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/test/resources,Yaml,7,80,Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/test/resources/validation,Yaml,3,33,Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/test/resources/monitoring/expected,Json,1,3,Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/main/java/com/symphony/bdk/workflow/monitoring/service/converter,Java,4,64,Default,ALL
github.com,finos/symphony-wdk,master,studio/web/src/monitor,Error,7,0,Default,ALL
github.com,finos/symphony-wdk,master,studio/web/src/console,Error,3,0,Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/main/java/com/symphony/bdk/workflow/engine/executor/stream,Java,4,148,Default,ALL
github.com,finos/symphony-wdk,master,workflow-language/src/main/java/com/symphony/bdk/workflow/swadl/v1/activity/connection,Java,7,51,Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/main/java/com/symphony/bdk/workflow/engine/secret,Java,5,193,Default,ALL
github.com,finos/symphony-wdk,master,docs/gifs,Other/unknown/unparseable,1,0,Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/test/resources/user/obo,Yaml,9,141,Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/main/java/com/symphony/bdk/workflow/scheduled,Java,3,43,Default,ALL
github.com,finos/symphony-wdk,master,workflow-language/src/main/java/com/symphony/bdk/workflow/swadl/v1/activity/stream,Java,4,53,Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/test/resources/com/symphony/bdk/workflow/swadl/validator,Yaml,16,103,Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/main/java/com/symphony/bdk/workflow/engine/camunda,Java,8,630,Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/main/java/com/symphony/bdk/workflow/engine/executor/obo,Java,1,14,Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app,Groovy,1,1,Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/main/java/com/symphony/bdk/workflow/engine/camunda/monitoring/repository,Java,5,245,Default,ALL
github.com,finos/symphony-wdk,master,studio/web/src,Plain text,1,10,Default,ALL
github.com,finos/symphony-wdk,master,studio/web/src,Error,1,0,Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/test/resources/connection/obo,Yaml,18,189,Default,ALL
github.com,finos/symphony-wdk,master,studio/web/src/chart,Error,1,0,Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/test/resources/stream,Yaml,8,113,Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/main/java/com/symphony/bdk/workflow/monitoring/service,Java,1,160,Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/main/java/com/symphony/bdk/workflow/expiration,Java,3,68,Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/main/java/com/symphony/bdk/workflow/swadl/validator,Java,4,217,Default,ALL
github.com,finos/symphony-wdk,master,workflow-language/src/main/java/com/symphony/bdk/workflow/engine/executor,Java,6,85,Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/test/java/com/symphony/bdk/workflow/engine/handler/variable,Java,1,70,Default,ALL
github.com,finos/symphony-wdk,master,docs/devdocs,Plain text,2,713,Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/test/java/com/symphony/bdk/workflow/monitoring/service,Java,1,267,Default,ALL
github.com,finos/symphony-wdk,master,.github/ISSUE_TEMPLATE,Plain text,4,103,Default,ALL
github.com,Netflix/photon,master,,Plain text,10,931,Default,ALL
github.com,Netflix/photon,master,,Docker,1,17,Default,ALL
github.com,Netflix/photon,master,,Groovy,2,0,Default,ALL
github.com,Netflix/photon,master,src/main/resources/org/smpte_ra/schemas/st0429_9_2007/AM,Xml,1,61,Default,ALL
github.com,Netflix/photon,master,src/main/java/com/netflix/imflibrary/st2067_100/macro/crop,Java,5,77,Default,ALL
github.com,Netflix/photon,master,src/main/resources/org/smpte_ra/schemas/st2067_100_2014,Xml,1,74,Default,ALL
github.com,Netflix/photon,master,.github/workflows,Yaml,4,159,Default,ALL
github.com,Netflix/photon,master,src/main/resources/org/smpte_ra/schemas/st2067_201_2019,Xml,1,9,Default,ALL
github.com,Netflix/photon,master,src/main/resources/org/smpte_ra/schemas/st2067_202_2022,Xml,1,11,Default,ALL
github.com,Netflix/photon,master,src/main/resources/org/smpte_ra/schemas/st2067_101_2014,Xml,6,194,Default,ALL
github.com,Netflix/photon,master,src/test/resources/TestIMP/SADM/ST2067-203_audio_track_file__non_compliant_SADM_MGAMetadataIndex_wrong,Other/unknown/unparseable,1,0,Default,ALL
github.com,Netflix/photon,master,src/test/resources/TestIMP/SADM/ST2067-203_audio_track_file__non_compliant_SADM_MGAMetadataIndex_wrong,Xml,4,333,Default,ALL
github.com,Netflix/photon,master,src/test/resources/TestIMP/SADM/ST2067-203_audio_track_file__non_compliant_MCATagName_wrong,Other/unknown/unparseable,1,0,Default,ALL
github.com,Netflix/photon,master,src/test/resources/TestIMP/SADM/ST2067-203_audio_track_file__non_compliant_MCATagName_wrong,Xml,4,324,Default,ALL
github.com,Netflix/photon,master,src/test/java/com/netflix/imflibrary/app,Java,10,426,Default,ALL
github.com,Netflix/photon,master,src/test/resources/TestIMP/SADM/ST2067-203_audio_track_file__non_compliant_MCATagName_missing,Other/unknown/unparseable,1,0,Default,ALL
github.com,Netflix/photon,master,src/test/resources/TestIMP/SADM/ST2067-203_audio_track_file__non_compliant_MCATagName_missing,Xml,4,320,Default,ALL
github.com,Netflix/photon,master,src/main/resources/reference-registers,Xml,4,122139,Default,ALL
github.com,Netflix/photon,master,src/main/java/com/netflix/imflibrary/validation,Java,20,2440,Default,ALL
github.com,Netflix/photon,master,src/test/resources/TestIMP/IAB/CPL,Xml,17,6938,Default,ALL
github.com,Netflix/photon,master,src/test/java/com/netflix/imflibrary/st0429_9,Java,1,86,Default,ALL
github.com,Netflix/photon,master,codequality/pmd,Xml,1,18,Default,ALL
github.com,Netflix/photon,master,src/test/resources/TestIMP/SADM/ST2067-203_audio_track_file__non_compliant_MCAContent_missing,Other/unknown/unparseable,1,0,Default,ALL
github.com,Netflix/photon,master,src/test/resources/TestIMP/SADM/ST2067-203_audio_track_file__non_compliant_MCAContent_missing,Xml,4,320,Default,ALL
github.com,Netflix/photon,master,src/test/java/com/netflix/imflibrary/st0429_8,Java,1,34,Default,ALL
github.com,Netflix/photon,master,src/main/resources/org/smpte_ra/schemas/st2067_102_2014,Xml,1,74,Default,ALL
github.com,Netflix/photon,master,src/test/resources/TestIMP/TimedTextImageAndTextProfile,Other/unknown/unparseable,3,0,Default,ALL
github.com,Netflix/photon,master,src/test/resources/TestIMP/TimedTextImageAndTextProfile,Xml,4,459,Default,ALL
github.com,Netflix/photon,master,src/main/java/com/netflix/imflibrary/RESTfulInterfaces,Java,3,310,Default,ALL
github.com,Netflix/photon,master,src/test/resources/TestIMP/SADM/ST2067-203_CPL__non_compliant_unkown_operational_mode,Other/unknown/unparseable,1,0,Default,ALL
github.com,Netflix/photon,master,src/test/resources/TestIMP/SADM/ST2067-203_CPL__non_compliant_unkown_operational_mode,Xml,4,324,Default,ALL
github.com,Netflix/photon,master,src/main/resources/org/smpte_ra/schemas/st2067_103_2014,Xml,1,54,Default,ALL
github.com,Netflix/photon,master,src/main/java/com/netflix/imflibrary/st0377_41,Java,2,60,Default,ALL
github.com,Netflix/photon,master,src/test/resources/TestIMP/MERIDIAN_Netflix_Photon_161006_ID_MISMATCH,Other/unknown/unparseable,2,0,Default,ALL
github.com,Netflix/photon,master,src/test/resources/TestIMP/MERIDIAN_Netflix_Photon_161006_ID_MISMATCH,Xml,5,584,Default,ALL
github.com,Netflix/photon,master,src/test/resources/TestIMP/WrongXmlMimeTypes,Xml,4,346,Default,ALL
github.com,Netflix/photon,master,src/test/resources/TestIMP/ISXD/CompleteIMP,Other/unknown/unparseable,1,0,Default,ALL
github.com,Netflix/photon,master,src/test/resources/TestIMP/ISXD/CompleteIMP,Xml,5,446,Default,ALL
github.com,Netflix/photon,master,src/main/resources/org/smpte_ra/schemas/st0429_8_2007/PKL,Xml,1,53,Default,ALL
github.com,Netflix/photon,master,src/test/java/com/netflix/imflibrary/exceptions,Java,3,26,Default,ALL
github.com,Netflix/photon,master,src/test/resources/TestIMP/Netflix_Sony_Plugfest_2015,Other/unknown/unparseable,5,0,Default,ALL
github.com,Netflix/photon,master,src/test/resources/TestIMP/Netflix_Sony_Plugfest_2015,Xml,15,8268,Default,ALL
github.com,Netflix/photon,master,src/main/java/com/netflix/imflibrary/st2067_100,Java,2,489,Default,ALL
github.com,Netflix/photon,master,src/test/resources/TestIMP/SADM/ST2067-203_audio_track_file__non_compliant_SADMAudioMetadataSubDescriptor_missing,Other/unknown/unparseable,1,0,Default,ALL
github.com,Netflix/photon,master,src/test/resources/TestIMP/SADM/ST2067-203_audio_track_file__non_compliant_SADMAudioMetadataSubDescriptor_missing,Xml,4,316,Default,ALL
github.com,Netflix/photon,master,src/main/java/com/netflix/imflibrary/st2067_100/macro/scale,Java,5,54,Default,ALL
github.com,Netflix/photon,master,src/main/java/com/netflix/imflibrary/st379_2,Java,1,38,Default,ALL
github.com,Netflix/photon,master,src/test/resources/TestIMP/Application2,Xml,21,7401,Default,ALL
github.com,Netflix/photon,master,src/test/resources/TestIMP/SADM/ST2067-203_audio_track_file__non_compliant_MCAUseClass_wrong,Other/unknown/unparseable,1,0,Default,ALL
github.com,Netflix/photon,master,src/test/resources/TestIMP/SADM/ST2067-203_audio_track_file__non_compliant_MCAUseClass_wrong,Xml,4,324,Default,ALL
github.com,Netflix/photon,master,src/test/resources/TestIMP/SADM/ST2067-203_audio_track_file__non_compliant_ContainerContraintsSubDescriptor_missing,Other/unknown/unparseable,1,0,Default,ALL
github.com,Netflix/photon,master,src/test/resources/TestIMP/SADM/ST2067-203_audio_track_file__non_compliant_ContainerContraintsSubDescriptor_missing,Xml,4,321,Default,ALL
github.com,Netflix/photon,master,src/test/resources/TestIMP/SADM/ST2067-203_audio_track_file__non_compliant_ADMAudioProgrammeID_missing,Other/unknown/unparseable,1,0,Default,ALL
github.com,Netflix/photon,master,src/test/resources/TestIMP/SADM/ST2067-203_audio_track_file__non_compliant_ADMAudioProgrammeID_missing,Xml,4,320,Default,ALL
github.com,Netflix/photon,master,src/main/resources/org/smpte_ra/schemas/st2067_203_2023,Xml,1,32,Default,ALL
github.com,Netflix/photon,master,src/main/java/com/netflix/imflibrary/writerTools,Java,9,2286,Default,ALL
github.com,Netflix/photon,master,src/test/resources/TestIMP/SADM/ST2067-203_audio_track_file__non_compliant_MCATitle_missing,Other/unknown/unparseable,1,0,Default,ALL
github.com,Netflix/photon,master,src/test/resources/TestIMP/SADM/ST2067-203_audio_track_file__non_compliant_MCATitle_missing,Xml,4,320,Default,ALL
github.com,Netflix/photon,master,gradle/wrapper,Other/unknown/unparseable,1,0,Default,ALL
github.com,Netflix/photon,master,gradle/wrapper,Properties,1,6,Default,ALL
github.com,Netflix/photon,master,src/test/java/com/netflix/imflibrary/st2067_202,Java,2,122,Default,ALL
github.com,Netflix/photon,master,src/test/java/com/netflix/imflibrary/st2067_201,Java,3,271,Default,ALL
github.com,Netflix/photon,master,src/test/java/com/netflix/imflibrary/st2067_203,Java,1,254,Default,ALL
github.com,Netflix/photon,master,src/test/java/com/netflix/imflibrary/validation,Java,4,191,Default,ALL
github.com,Netflix/photon,master,src/test/resources/TestIMP/SADM/ST2067-203_audio_track_file__non_compliant_SADM_MGAAudioMetadataIdentifier_wrong,Other/unknown/unparseable,1,0,Default,ALL
github.com,Netflix/photon,master,src/test/resources/TestIMP/SADM/ST2067-203_audio_track_file__non_compliant_SADM_MGAAudioMetadataIdentifier_wrong,Xml,4,324,Default,ALL
github.com,Netflix/photon,master,src/test/resources/TestIMP/SADM/ST2067-203_CPL__non_compliant_wrong_track_id,Other/unknown/unparseable,1,0,Default,ALL
github.com,Netflix/photon,master,src/test/resources/TestIMP/SADM/ST2067-203_CPL__non_compliant_wrong_track_id,Xml,4,324,Default,ALL
github.com,Netflix/photon,master,src/main/resources/org/w3/_2000_09/xmldsig,Xml,1,246,Default,ALL
github.com,Netflix/photon,master,src/test/resources/TestIMP/SADM/ST2067-203_audio_track_file__non_compliant_MCAContent_wrong,Other/unknown/unparseable,1,0,Default,ALL
github.com,Netflix/photon,master,src/test/resources/TestIMP/SADM/ST2067-203_audio_track_file__non_compliant_MCAContent_wrong,Xml,4,324,Default,ALL
github.com,Netflix/photon,master,src/test/resources/TestIMP/MERIDIAN_Netflix_Photon_161006,Other/unknown/unparseable,2,0,Default,ALL
github.com,Netflix/photon,master,src/test/resources/TestIMP/MERIDIAN_Netflix_Photon_161006,Xml,5,584,Default,ALL
github.com,Netflix/photon,master,src/main/java/com/netflix/imflibrary/st2067_2,Java,16,1990,Default,ALL
github.com,Netflix/photon,master,src/test/resources/TestIMP/BadXML,Xml,4,371,Default,ALL
github.com,Netflix/photon,master,src/test/resources/TestIMP/NYCbCrLT_3840x2160x23.98x10min,Other/unknown/unparseable,2,0,Default,ALL
github.com,Netflix/photon,master,src/test/resources/TestIMP/NYCbCrLT_3840x2160x23.98x10min,Xml,7,460,Default,ALL
github.com,Netflix/photon,master,src/main/java/com/netflix/imflibrary,Java,16,1666,Default,ALL
github.com,Netflix/photon,master,src/test/resources/TestIMP/ISXD,Xml,6,1685,Default,ALL
github.com,Netflix/photon,master,src/test/resources/TestIMP/ISXD/CompleteIMP3,Other/unknown/unparseable,1,0,Default,ALL
github.com,Netflix/photon,master,src/test/resources/TestIMP/ISXD/CompleteIMP3,Xml,3,487,Default,ALL
github.com,Netflix/photon,master,src/main/resources,Plain text,1,7,Default,ALL
github.com,Netflix/photon,master,src/test/resources/TestIMP/ISXD/CompleteIMP2,Xml,5,415,Default,ALL
github.com,Netflix/photon,master,src/test/resources/TestIMP/Application5/PhotonApp5Test,Other/unknown/unparseable,3,0,Default,ALL
github.com,Netflix/photon,master,src/test/resources/TestIMP/Application5/PhotonApp5Test,Xml,4,455,Default,ALL
github.com,Netflix/photon,master,src/main/java/com/netflix/imflibrary/st0422,Java,1,24,Default,ALL
github.com,Netflix/photon,master,src/main/java/com/netflix/imflibrary/annotations,Java,1,11,Default,ALL
github.com,Netflix/photon,master,src/test/java/com/netflix/imflibrary/writerTools,Java,4,534,Default,ALL
github.com,Netflix/photon,master,src/test/resources/TestIMP/SADM/ST2067-203_audio_track_file__non_compliant_44100Hz,Other/unknown/unparseable,1,0,Default,ALL
github.com,Netflix/photon,master,src/test/resources/TestIMP/SADM/ST2067-203_audio_track_file__non_compliant_44100Hz,Xml,4,324,Default,ALL
github.com,Netflix/photon,master,src/test/java/com/netflix/imflibrary,Java,3,129,Default,ALL
github.com,Netflix/photon,master,src/test/resources/TestIMP/Application5/PhotonApp5TestNoContainerConstraintsSubDescriptor,Other/unknown/unparseable,3,0,Default,ALL
github.com,Netflix/photon,master,src/test/resources/TestIMP/Application5/PhotonApp5TestNoContainerConstraintsSubDescriptor,Xml,4,449,Default,ALL
github.com,Netflix/photon,master,src/test/java/com/netflix/imflibrary/st0377,Java,2,237,Default,ALL
github.com,Netflix/photon,master,src/main/resources/org/smpte_ra/schemas/st2067_2_2013,Xml,1,39,Default,ALL
github.com,Netflix/photon,master,src/test/resources/TestIMP/IMF-2020,Xml,3,698,Default,ALL
github.com,Netflix/photon,master,src/main/resources/org/smpte_ra/schemas/st0433_2008/dcmlTypes,Xml,1,210,Default,ALL
github.com,Netflix/photon,master,src/main/resources/org/smpte_ra/schemas/st2067_2_2016,Xml,1,52,Default,ALL
github.com,Netflix/photon,master,src/main/java/com/netflix/imflibrary/st2067_100/macro/preset,Java,1,13,Default,ALL
github.com,Netflix/photon,master,src/test/resources/TestIMP/Application2E2021,Xml,5,930,Default,ALL
github.com,Netflix/photon,master,src/test/resources/TestIMP/Application2E2020,Xml,12,2972,Default,ALL
github.com,Netflix/photon,master,src/main/java/com/netflix/imflibrary/st2067_201,Java,4,325,Default,ALL
github.com,Netflix/photon,master,src/main/java/com/netflix/imflibrary/st2067_202,Java,3,156,Default,ALL
github.com,Netflix/photon,master,src/main/java/com/netflix/imflibrary/st2067_203,Java,6,633,Default,ALL
github.com,Netflix/photon,master,src/main/resources/org/smpte_ra/schemas/st2067_3_2013,Xml,1,224,Default,ALL
github.com,Netflix/photon,master,src/test/resources/TestIMP/SADM/ST2067-203_audio_track_file__non_compliant_MCATagSymbol_missing,Other/unknown/unparseable,1,0,Default,ALL
github.com,Netflix/photon,master,src/test/resources/TestIMP/SADM/ST2067-203_audio_track_file__non_compliant_MCATagSymbol_missing,Xml,4,324,Default,ALL
