# @name org.openrewrite.java.dependencies.table.DependencyListReport
# @instanceName Dependency report
# @group 
repositoryOrigin,repositoryPath,repositoryBranch,buildTool,groupId,artifactId,version,dependencyGroupId,dependencyArtifactId,dependencyVersion,direct,resolutionFailure,org1,org2
github.com,finos/symphony-bdk-java,main,Gradle,org.finos.symphony.bdk,symphony-bdk-http-jersey2,3.3.0-SNAPSHOT,org.glassfish.jersey.connectors,jersey-apache-connector,3.1.11,true,,Default,ALL
github.com,finos/symphony-bdk-java,main,Gradle,org.finos.symphony.bdk,symphony-bdk-http-jersey2,3.3.0-SNAPSHOT,commons-io,commons-io,2.20.0,true,,Default,ALL
github.com,finos/symphony-bdk-java,main,Gradle,org.finos.symphony.bdk,symphony-bdk-http-jersey2,3.3.0-SNAPSHOT,org.apiguardian,apiguardian-api,1.1.2,true,,Default,ALL
github.com,finos/symphony-bdk-java,main,Gradle,org.finos.symphony.bdk,symphony-bdk-http-jersey2,3.3.0-SNAPSHOT,org.glassfish.jersey.media,jersey-media-json-jackson,3.1.11,true,,Default,ALL
github.com,finos/symphony-bdk-java,main,Gradle,org.finos.symphony.bdk,symphony-bdk-http-jersey2,3.3.0-SNAPSHOT,com.fasterxml.jackson.datatype,jackson-datatype-jsr310,2.19.4,true,,Default,ALL
github.com,finos/symphony-bdk-java,main,Gradle,org.finos.symphony.bdk,symphony-bdk-http-jersey2,3.3.0-SNAPSHOT,org.slf4j,slf4j-api,2.0.17,true,,Default,ALL
github.com,finos/symphony-bdk-java,main,Gradle,org.finos.symphony.bdk,symphony-bdk-http-jersey2,3.3.0-SNAPSHOT,io.swagger,swagger-annotations,1.6.14,true,,Default,ALL
github.com,finos/symphony-bdk-java,main,Gradle,org.finos.symphony.bdk,symphony-bdk-http-jersey2,3.3.0-SNAPSHOT,io.jsonwebtoken,jjwt,0.9.1,true,,Default,ALL
github.com,finos/symphony-bdk-java,main,Gradle,org.finos.symphony.bdk,symphony-bdk-http-jersey2,3.3.0-SNAPSHOT,org.finos.symphony.bdk,symphony-bdk-bom,3.3.0-SNAPSHOT,true,,Default,ALL
github.com,finos/symphony-bdk-java,main,Gradle,org.finos.symphony.bdk,symphony-bdk-http-jersey2,3.3.0-SNAPSHOT,com.fasterxml.jackson.dataformat,jackson-dataformat-yaml,2.19.4,true,,Default,ALL
github.com,finos/symphony-bdk-java,main,Gradle,org.finos.symphony.bdk,symphony-bdk-http-jersey2,3.3.0-SNAPSHOT,com.brsanthu,migbase64,2.2,true,,Default,ALL
github.com,finos/symphony-bdk-java,main,Gradle,org.finos.symphony.bdk,symphony-bdk-http-jersey2,3.3.0-SNAPSHOT,org.finos.symphony.bdk,symphony-bdk-http-api,3.3.0-SNAPSHOT,true,,Default,ALL
github.com,finos/symphony-bdk-java,main,Gradle,org.finos.symphony.bdk,symphony-bdk-http-jersey2,3.3.0-SNAPSHOT,org.openapitools,jackson-databind-nullable,0.2.6,true,,Default,ALL
github.com,finos/symphony-bdk-java,main,Gradle,org.finos.symphony.bdk,symphony-bdk-template-handlebars,3.3.0-SNAPSHOT,com.github.jknack,handlebars,4.3.1,true,,Default,ALL
github.com,finos/symphony-bdk-java,main,Gradle,org.finos.symphony.bdk,symphony-bdk-template-handlebars,3.3.0-SNAPSHOT,org.finos.symphony.bdk,symphony-bdk-template-api,3.3.0-SNAPSHOT,true,,Default,ALL
github.com,finos/symphony-bdk-java,main,Gradle,org.finos.symphony.bdk,symphony-bdk-template-handlebars,3.3.0-SNAPSHOT,org.finos.symphony.bdk,symphony-bdk-bom,3.3.0-SNAPSHOT,true,,Default,ALL
github.com,finos/symphony-bdk-java,main,Gradle,org.finos.symphony.bdk,symphony-bdk-template-handlebars,3.3.0-SNAPSHOT,commons-io,commons-io,2.20.0,true,,Default,ALL
github.com,finos/symphony-bdk-java,main,Gradle,org.finos.symphony.bdk,symphony-bdk-template-handlebars,3.3.0-SNAPSHOT,org.apiguardian,apiguardian-api,1.1.2,true,,Default,ALL
github.com,finos/symphony-wdk,master,Gradle,org.finos.symphony.wdk,workflow-language,1.7.0-SNAPSHOT,com.github.spotbugs,spotbugs-annotations,4.8.3,true,,Default,ALL
github.com,finos/symphony-wdk,master,Gradle,org.finos.symphony.wdk,workflow-language,1.7.0-SNAPSHOT,com.fasterxml.jackson.core,jackson-annotations,2.16.0,true,,Default,ALL
github.com,finos/symphony-wdk,master,Gradle,org.finos.symphony.wdk,workflow-language,1.7.0-SNAPSHOT,org.projectlombok,lombok,1.18.30,true,,Default,ALL
github.com,finos/symphony-wdk,master,Gradle,org.finos.symphony.wdk,workflow-language,1.7.0-SNAPSHOT,org.finos.symphony.bdk,symphony-bdk-bom,3.0.0,true,,Default,ALL
github.com,finos/symphony-wdk,master,Gradle,org.finos.symphony.wdk,workflow-language,1.7.0-SNAPSHOT,org.finos.symphony.bdk.ext,symphony-group-extension,3.0.0,true,,Default,ALL
github.com,finos/symphony-wdk,master,Gradle,org.finos.symphony.wdk,workflow-language,1.7.0-SNAPSHOT,org.finos.symphony.bdk,symphony-bdk-core,3.0.0,true,,Default,ALL
github.com,finos/symphony-wdk,master,Gradle,org.finos.symphony.wdk,workflow-bot-app,1.7.0-SNAPSHOT,com.github.ben-manes.caffeine,caffeine,3.1.8,true,,Default,ALL
github.com,finos/symphony-wdk,master,Gradle,org.finos.symphony.wdk,workflow-bot-app,1.7.0-SNAPSHOT,org.reflections,reflections,0.10.2,true,,Default,ALL
github.com,finos/symphony-wdk,master,Gradle,org.finos.symphony.wdk,workflow-bot-app,1.7.0-SNAPSHOT,org.aspectj,aspectjrt,1.9.21,true,,Default,ALL
github.com,finos/symphony-wdk,master,Gradle,org.finos.symphony.wdk,workflow-bot-app,1.7.0-SNAPSHOT,org.camunda.bpm,camunda-bom,7.20.0,true,,Default,ALL
github.com,finos/symphony-wdk,master,Gradle,org.finos.symphony.wdk,workflow-bot-app,1.7.0-SNAPSHOT,org.springframework.boot,spring-boot-starter-actuator,3.2.2,true,,Default,ALL
github.com,finos/symphony-wdk,master,Gradle,org.finos.symphony.wdk,workflow-bot-app,1.7.0-SNAPSHOT,com.github.java-json-tools,json-schema-validator,2.2.14,true,,Default,ALL
github.com,finos/symphony-wdk,master,Gradle,org.finos.symphony.wdk,workflow-bot-app,1.7.0-SNAPSHOT,org.finos.symphony.wdk,workflow-language,1.7.0-SNAPSHOT,true,,Default,ALL
github.com,finos/symphony-wdk,master,Gradle,org.finos.symphony.wdk,workflow-bot-app,1.7.0-SNAPSHOT,org.apache.groovy,groovy-all,4.0.17,true,,Default,ALL
github.com,finos/symphony-wdk,master,Gradle,org.finos.symphony.wdk,workflow-bot-app,1.7.0-SNAPSHOT,org.springdoc,springdoc-openapi-starter-webmvc-ui,2.3.0,true,,Default,ALL
github.com,finos/symphony-wdk,master,Gradle,org.finos.symphony.wdk,workflow-bot-app,1.7.0-SNAPSHOT,org.camunda.bpm.springboot,camunda-bpm-spring-boot-starter,7.20.0,true,,Default,ALL
github.com,finos/symphony-wdk,master,Gradle,org.finos.symphony.wdk,workflow-bot-app,1.7.0-SNAPSHOT,com.github.spotbugs,spotbugs-annotations,4.8.3,true,,Default,ALL
github.com,finos/symphony-wdk,master,Gradle,org.finos.symphony.wdk,workflow-bot-app,1.7.0-SNAPSHOT,org.finos.symphony.bdk,symphony-bdk-template-freemarker,3.0.0,true,,Default,ALL
github.com,finos/symphony-wdk,master,Gradle,org.finos.symphony.wdk,workflow-bot-app,1.7.0-SNAPSHOT,org.springframework.boot,spring-boot-starter-cache,3.2.2,true,,Default,ALL
github.com,finos/symphony-wdk,master,Gradle,org.finos.symphony.wdk,workflow-bot-app,1.7.0-SNAPSHOT,org.projectlombok,lombok,1.18.30,true,,Default,ALL
github.com,finos/symphony-wdk,master,Gradle,org.finos.symphony.wdk,workflow-bot-app,1.7.0-SNAPSHOT,org.camunda.spin,camunda-spin-dataformat-json-jackson,1.22.0,true,,Default,ALL
github.com,finos/symphony-wdk,master,Gradle,org.finos.symphony.wdk,workflow-bot-app,1.7.0-SNAPSHOT,commons-io,commons-io,2.15.1,true,,Default,ALL
github.com,finos/symphony-wdk,master,Gradle,org.finos.symphony.wdk,workflow-bot-app,1.7.0-SNAPSHOT,org.finos.symphony.bdk,symphony-bdk-bom,3.0.0,true,,Default,ALL
github.com,finos/symphony-wdk,master,Gradle,org.finos.symphony.wdk,workflow-bot-app,1.7.0-SNAPSHOT,org.finos.symphony.bdk,symphony-bdk-core-spring-boot-starter,3.0.0,true,,Default,ALL
github.com,finos/symphony-wdk,master,Gradle,org.finos.symphony.wdk,workflow-bot-app,1.7.0-SNAPSHOT,org.apache.commons,commons-text,1.11.0,true,,Default,ALL
github.com,finos/symphony-wdk,master,Gradle,org.finos.symphony.wdk,workflow-bot-app,1.7.0-SNAPSHOT,org.aspectj,aspectjweaver,1.9.21,true,,Default,ALL
github.com,finos/symphony-wdk,master,Gradle,org.finos.symphony.wdk,workflow-bot-app,1.7.0-SNAPSHOT,org.springframework.boot,spring-boot-starter-web,3.2.2,true,,Default,ALL
github.com,finos/symphony-wdk,master,Gradle,org.finos.symphony.wdk,workflow-bot-app,1.7.0-SNAPSHOT,org.apache.httpcomponents.client5,httpclient5-fluent,5.3,true,,Default,ALL
github.com,finos/symphony-wdk,master,Gradle,org.finos.symphony.wdk,workflow-bot-app,1.7.0-SNAPSHOT,org.springframework.boot,spring-boot-starter-data-jpa,3.2.2,true,,Default,ALL
github.com,finos/symphony-wdk,master,Gradle,org.finos.symphony.wdk,workflow-bot-app,1.7.0-SNAPSHOT,org.hibernate.validator,hibernate-validator,8.0.1.Final,true,,Default,ALL
github.com,finos/symphony-wdk,master,Gradle,org.finos.symphony.wdk,workflow-bot-app,1.7.0-SNAPSHOT,org.springframework.boot,spring-boot-starter-data-jdbc,3.2.2,true,,Default,ALL
github.com,finos/symphony-wdk,master,Gradle,org.finos.symphony.wdk,workflow-bot-app,1.7.0-SNAPSHOT,org.finos.symphony.bdk.ext,symphony-group-extension,3.0.0,true,,Default,ALL
github.com,finos/symphony-wdk,master,Gradle,org.finos.symphony.wdk,workflow-bot-app,1.7.0-SNAPSHOT,io.hypersistence,hypersistence-utils-hibernate-63,3.7.0,true,,Default,ALL
github.com,finos/symphony-wdk,master,Gradle,org.finos.symphony.wdk,workflow-bot-app,1.7.0-SNAPSHOT,org.camunda.bpm,camunda-engine-plugin-spin,7.20.0,true,,Default,ALL
github.com,finos/symphony-wdk,master,Gradle,org.finos.symphony.wdk,custom-activity-example,1.7.0-SNAPSHOT,org.apache.commons,commons-text,1.11.0,true,,Default,ALL
github.com,finos/symphony-wdk,master,Gradle,org.finos.symphony.wdk,custom-activity-example,1.7.0-SNAPSHOT,org.finos.symphony.wdk,workflow-language,1.7.0-SNAPSHOT,true,,Default,ALL
github.com,finos/symphony-wdk,master,Gradle,org.finos.symphony.wdk,studio,1.7.0-SNAPSHOT,com.github.spotbugs,spotbugs-annotations,4.8.3,true,,Default,ALL
github.com,finos/symphony-wdk,master,Gradle,org.finos.symphony.wdk,studio,1.7.0-SNAPSHOT,org.projectlombok,lombok,1.18.30,true,,Default,ALL
github.com,finos/symphony-wdk,master,Gradle,org.finos.symphony.wdk,studio,1.7.0-SNAPSHOT,org.finos.symphony.bdk,symphony-bdk-app-spring-boot-starter,3.0.0,true,,Default,ALL
github.com,finos/symphony-wdk,master,Gradle,org.finos.symphony.wdk,studio,1.7.0-SNAPSHOT,org.finos.symphony.bdk,symphony-bdk-bom,3.0.0,true,,Default,ALL
github.com,finos/symphony-wdk,master,Gradle,org.finos.symphony.wdk,studio,1.7.0-SNAPSHOT,org.finos.symphony.wdk,workflow-language,1.7.0-SNAPSHOT,true,,Default,ALL
github.com,finos/symphony-wdk,master,Gradle,org.finos.symphony.wdk,studio,1.7.0-SNAPSHOT,org.finos.symphony.wdk,workflow-bot-app,1.7.0-SNAPSHOT,true,,Default,ALL
github.com,finos/symphony-wdk,master,Gradle,org.finos.symphony.wdk,studio,1.7.0-SNAPSHOT,org.springframework,spring-tx,6.1.3,true,,Default,ALL
github.com,Netflix/photon,master,Gradle,com.netflix.photon,Photon,5.1.0-SNAPSHOT,com.sandflow,regxmllib,1.2.0,true,,Default,ALL
github.com,Netflix/photon,master,Gradle,com.netflix.photon,Photon,5.1.0-SNAPSHOT,com.github.spotbugs,spotbugs-annotations,4.9.8,true,,Default,ALL
github.com,Netflix/photon,master,Gradle,com.netflix.photon,Photon,5.1.0-SNAPSHOT,org.slf4j,slf4j-simple,2.1.0-alpha1,true,,Default,ALL
github.com,Netflix/photon,master,Gradle,com.netflix.photon,Photon,5.1.0-SNAPSHOT,jakarta.annotation,jakarta.annotation-api,3.0.0,true,,Default,ALL
github.com,Netflix/ribbon,master,Gradle,com.netflix.ribbon,ribbon-archaius,2.8.0-SNAPSHOT,com.google.code.findbugs,annotations,2.0.0,true,,Default,ALL
github.com,Netflix/ribbon,master,Gradle,com.netflix.ribbon,ribbon-archaius,2.8.0-SNAPSHOT,com.netflix.ribbon,ribbon-core,2.8.0-SNAPSHOT,true,,Default,ALL
github.com,Netflix/ribbon,master,Gradle,com.netflix.ribbon,ribbon-archaius,2.8.0-SNAPSHOT,com.netflix.archaius,archaius-core,0.7.6,true,,Default,ALL
github.com,Netflix/ribbon,master,Gradle,com.netflix.ribbon,ribbon-archaius,2.8.0-SNAPSHOT,commons-configuration,commons-configuration,1.8,true,,Default,ALL
github.com,Netflix/ribbon,master,Gradle,com.netflix.ribbon,ribbon-examples,2.8.0-SNAPSHOT,com.netflix.ribbon,ribbon-core,2.8.0-SNAPSHOT,true,,Default,ALL
github.com,Netflix/ribbon,master,Gradle,com.netflix.ribbon,ribbon-examples,2.8.0-SNAPSHOT,com.netflix.archaius,archaius-core,0.7.6,true,,Default,ALL
github.com,Netflix/ribbon,master,Gradle,com.netflix.ribbon,ribbon-examples,2.8.0-SNAPSHOT,com.thoughtworks.xstream,xstream,1.4.5,true,,Default,ALL
github.com,Netflix/ribbon,master,Gradle,com.netflix.ribbon,ribbon-examples,2.8.0-SNAPSHOT,com.sun.jersey,jersey-server,1.19.1,true,,Default,ALL
github.com,Netflix/ribbon,master,Gradle,com.netflix.ribbon,ribbon-examples,2.8.0-SNAPSHOT,com.google.code.findbugs,annotations,2.0.0,true,,Default,ALL
github.com,Netflix/ribbon,master,Gradle,com.netflix.ribbon,ribbon-examples,2.8.0-SNAPSHOT,org.codehaus.jackson,jackson-mapper-asl,1.9.11,true,,Default,ALL
github.com,Netflix/ribbon,master,Gradle,com.netflix.ribbon,ribbon-examples,2.8.0-SNAPSHOT,javax.ws.rs,jsr311-api,1.1.1,true,,Default,ALL
github.com,Netflix/ribbon,master,Gradle,com.netflix.ribbon,ribbon-examples,2.8.0-SNAPSHOT,com.netflix.ribbon,ribbon-httpclient,2.8.0-SNAPSHOT,true,,Default,ALL
github.com,Netflix/ribbon,master,Gradle,com.netflix.ribbon,ribbon-examples,2.8.0-SNAPSHOT,io.reactivex,rxnetty,0.4.9,true,,Default,ALL
github.com,Netflix/ribbon,master,Gradle,com.netflix.ribbon,ribbon-examples,2.8.0-SNAPSHOT,com.netflix.ribbon,ribbon,2.8.0-SNAPSHOT,true,,Default,ALL
github.com,Netflix/ribbon,master,Gradle,com.netflix.ribbon,ribbon-loadbalancer,2.8.0-SNAPSHOT,com.netflix.ribbon,ribbon-core,2.8.0-SNAPSHOT,true,,Default,ALL
github.com,Netflix/ribbon,master,Gradle,com.netflix.ribbon,ribbon-loadbalancer,2.8.0-SNAPSHOT,com.netflix.netflix-commons,netflix-statistics,0.1.1,true,,Default,ALL
github.com,Netflix/ribbon,master,Gradle,com.netflix.ribbon,ribbon-loadbalancer,2.8.0-SNAPSHOT,com.netflix.servo,servo-core,0.10.1,true,,Default,ALL
github.com,Netflix/ribbon,master,Gradle,com.netflix.ribbon,ribbon-loadbalancer,2.8.0-SNAPSHOT,com.netflix.netflix-commons,netflix-commons-util,0.1.1,true,,Default,ALL
github.com,Netflix/ribbon,master,Gradle,com.netflix.ribbon,ribbon-loadbalancer,2.8.0-SNAPSHOT,io.reactivex,rxjava,1.0.9,true,,Default,ALL
github.com,Netflix/ribbon,master,Gradle,com.netflix.ribbon,ribbon,2.8.0-SNAPSHOT,com.netflix.ribbon,ribbon-transport,2.8.0-SNAPSHOT,true,,Default,ALL
github.com,Netflix/ribbon,master,Gradle,com.netflix.ribbon,ribbon,2.8.0-SNAPSHOT,com.netflix.hystrix,hystrix-core,1.4.3,true,,Default,ALL
github.com,Netflix/ribbon,master,Gradle,com.netflix.ribbon,ribbon,2.8.0-SNAPSHOT,javax.inject,javax.inject,1,true,,Default,ALL
github.com,Netflix/ribbon,master,Gradle,com.netflix.ribbon,ribbon-evcache,2.8.0-SNAPSHOT,com.netflix.evcache,evcache-client,1.0.5,true,,Default,ALL
github.com,Netflix/ribbon,master,Gradle,com.netflix.ribbon,ribbon-evcache,2.8.0-SNAPSHOT,com.netflix.ribbon,ribbon,2.8.0-SNAPSHOT,true,,Default,ALL
github.com,Netflix/ribbon,master,Gradle,com.netflix.ribbon,ribbon-httpclient,2.8.0-SNAPSHOT,com.google.code.findbugs,annotations,2.0.0,true,,Default,ALL
github.com,Netflix/ribbon,master,Gradle,com.netflix.ribbon,ribbon-httpclient,2.8.0-SNAPSHOT,org.apache.httpcomponents,httpclient,4.2.1,true,,Default,ALL
github.com,Netflix/ribbon,master,Gradle,com.netflix.ribbon,ribbon-httpclient,2.8.0-SNAPSHOT,com.netflix.ribbon,ribbon-loadbalancer,2.8.0-SNAPSHOT,true,,Default,ALL
github.com,Netflix/ribbon,master,Gradle,com.netflix.ribbon,ribbon-httpclient,2.8.0-SNAPSHOT,com.sun.jersey,jersey-client,1.19.1,true,,Default,ALL
github.com,Netflix/ribbon,master,Gradle,com.netflix.ribbon,ribbon-httpclient,2.8.0-SNAPSHOT,com.sun.jersey.contribs,jersey-apache-client4,1.19.1,true,,Default,ALL
github.com,Netflix/ribbon,master,Gradle,com.netflix.ribbon,ribbon-httpclient,2.8.0-SNAPSHOT,commons-collections,commons-collections,3.2.2,true,,Default,ALL
github.com,Netflix/ribbon,master,Gradle,com.netflix.ribbon,ribbon-transport,2.8.0-SNAPSHOT,javax.inject,javax.inject,1,true,,Default,ALL
github.com,Netflix/ribbon,master,Gradle,com.netflix.ribbon,ribbon-transport,2.8.0-SNAPSHOT,io.reactivex,rxnetty,0.4.9,true,,Default,ALL
github.com,Netflix/ribbon,master,Gradle,com.netflix.ribbon,ribbon-transport,2.8.0-SNAPSHOT,io.reactivex,rxnetty-servo,0.4.9,true,,Default,ALL
github.com,Netflix/ribbon,master,Gradle,com.netflix.ribbon,ribbon-transport,2.8.0-SNAPSHOT,io.reactivex,rxnetty-contexts,0.4.9,true,,Default,ALL
github.com,Netflix/ribbon,master,Gradle,com.netflix.ribbon,ribbon-transport,2.8.0-SNAPSHOT,com.netflix.ribbon,ribbon-loadbalancer,2.8.0-SNAPSHOT,true,,Default,ALL
github.com,Netflix/ribbon,master,Gradle,com.netflix.ribbon,ribbon-transport,2.8.0-SNAPSHOT,io.netty,netty-codec-http,4.0.27.Final,true,,Default,ALL
github.com,Netflix/ribbon,master,Gradle,com.netflix.ribbon,ribbon-transport,2.8.0-SNAPSHOT,com.netflix.ribbon,ribbon-archaius,2.8.0-SNAPSHOT,true,,Default,ALL
github.com,Netflix/ribbon,master,Gradle,com.netflix.ribbon,ribbon-guice,2.8.0-SNAPSHOT,com.google.inject.extensions,guice-multibindings,4.0,true,,Default,ALL
github.com,Netflix/ribbon,master,Gradle,com.netflix.ribbon,ribbon-guice,2.8.0-SNAPSHOT,com.netflix.ribbon,ribbon,2.8.0-SNAPSHOT,true,,Default,ALL
github.com,Netflix/ribbon,master,Gradle,com.netflix.ribbon,ribbon-eureka,2.8.0-SNAPSHOT,javax.inject,javax.inject,1,true,,Default,ALL
github.com,Netflix/ribbon,master,Gradle,com.netflix.ribbon,ribbon-eureka,2.8.0-SNAPSHOT,com.google.code.findbugs,annotations,2.0.0,true,,Default,ALL
github.com,Netflix/ribbon,master,Gradle,com.netflix.ribbon,ribbon-eureka,2.8.0-SNAPSHOT,com.netflix.archaius,archaius-core,0.7.5,true,,Default,ALL
github.com,Netflix/ribbon,master,Gradle,com.netflix.ribbon,ribbon-eureka,2.8.0-SNAPSHOT,com.netflix.eureka,eureka-client,1.7.2,true,,Default,ALL
github.com,Netflix/ribbon,master,Gradle,com.netflix.ribbon,ribbon-eureka,2.8.0-SNAPSHOT,commons-configuration,commons-configuration,1.8,true,,Default,ALL
github.com,Netflix/ribbon,master,Gradle,com.netflix.ribbon,ribbon-eureka,2.8.0-SNAPSHOT,com.netflix.ribbon,ribbon-loadbalancer,2.8.0-SNAPSHOT,true,,Default,ALL
github.com,Netflix/ribbon,master,Gradle,com.netflix.ribbon,ribbon-core,2.8.0-SNAPSHOT,com.google.code.findbugs,annotations,2.0.0,true,,Default,ALL
github.com,Netflix/ribbon,master,Gradle,com.netflix.ribbon,ribbon-core,2.8.0-SNAPSHOT,commons-lang,commons-lang,2.6,true,,Default,ALL
github.com,Netflix/ribbon,master,Gradle,com.netflix.ribbon,ribbon-core,2.8.0-SNAPSHOT,org.slf4j,slf4j-api,1.7.2,true,,Default,ALL
github.com,Netflix/ribbon,master,Gradle,com.netflix.ribbon,ribbon-core,2.8.0-SNAPSHOT,com.google.guava,guava,19.0,true,,Default,ALL
github.com,Netflix/ribbon,master,Gradle,com.netflix.ribbon,ribbon-test,2.8.0-SNAPSHOT,org.powermock,powermock-easymock-release-full,1.6.2,true,,Default,ALL
github.com,Netflix/ribbon,master,Gradle,com.netflix.ribbon,ribbon-test,2.8.0-SNAPSHOT,com.netflix.ribbon,ribbon-eureka,2.8.0-SNAPSHOT,true,,Default,ALL
github.com,Netflix/ribbon,master,Gradle,com.netflix.ribbon,ribbon-test,2.8.0-SNAPSHOT,javax.ws.rs,jsr311-api,1.1.1,true,,Default,ALL
github.com,Netflix/ribbon,master,Gradle,com.netflix.ribbon,ribbon-test,2.8.0-SNAPSHOT,org.codehaus.jackson,jackson-mapper-asl,1.9.11,true,,Default,ALL
github.com,Netflix/ribbon,master,Gradle,com.netflix.ribbon,ribbon-test,2.8.0-SNAPSHOT,org.easymock,easymock,3.2,true,,Default,ALL
github.com,Netflix/ribbon,master,Gradle,com.netflix.ribbon,ribbon-test,2.8.0-SNAPSHOT,com.netflix.ribbon,ribbon-loadbalancer,2.8.0-SNAPSHOT,true,,Default,ALL
github.com,spring-projects/spring-data-commons,main,Maven,org.springframework.data,spring-data-commons,4.1.0-SNAPSHOT,org.springframework,spring-core,7.0.7,true,,Default,ALL
github.com,spring-projects/spring-data-commons,main,Maven,org.springframework.data,spring-data-commons,4.1.0-SNAPSHOT,org.springframework,spring-beans,7.0.7,true,,Default,ALL
github.com,spring-projects/spring-data-commons,main,Maven,org.springframework.data,spring-data-commons,4.1.0-SNAPSHOT,org.springframework,spring-context,7.0.7,true,,Default,ALL
github.com,spring-projects/spring-data-commons,main,Maven,org.springframework.data,spring-data-commons,4.1.0-SNAPSHOT,org.springframework,spring-expression,7.0.7,true,,Default,ALL
github.com,spring-projects/spring-data-commons,main,Maven,org.springframework.data,spring-data-commons,4.1.0-SNAPSHOT,org.springframework,spring-tx,7.0.7,true,,Default,ALL
github.com,spring-projects/spring-data-commons,main,Maven,org.springframework.data,spring-data-commons,4.1.0-SNAPSHOT,org.springframework,spring-oxm,7.0.7,true,,Default,ALL
github.com,spring-projects/spring-data-commons,main,Maven,org.springframework.data,spring-data-commons,4.1.0-SNAPSHOT,com.fasterxml.jackson.core,jackson-databind,2.21.2,true,,Default,ALL
github.com,spring-projects/spring-data-commons,main,Maven,org.springframework.data,spring-data-commons,4.1.0-SNAPSHOT,tools.jackson.core,jackson-databind,3.1.2,true,,Default,ALL
github.com,spring-projects/spring-data-commons,main,Maven,org.springframework.data,spring-data-commons,4.1.0-SNAPSHOT,org.springframework,spring-web,7.0.7,true,,Default,ALL
github.com,spring-projects/spring-data-commons,main,Maven,org.springframework.data,spring-data-commons,4.1.0-SNAPSHOT,org.springframework,spring-webflux,7.0.7,true,,Default,ALL
github.com,spring-projects/spring-data-commons,main,Maven,org.springframework.data,spring-data-commons,4.1.0-SNAPSHOT,jakarta.annotation,jakarta.annotation-api,2.0.0,true,,Default,ALL
github.com,spring-projects/spring-data-commons,main,Maven,org.springframework.data,spring-data-commons,4.1.0-SNAPSHOT,com.google.code.findbugs,jsr305,3.0.2,true,,Default,ALL
github.com,spring-projects/spring-data-commons,main,Maven,org.springframework.data,spring-data-commons,4.1.0-SNAPSHOT,io.projectreactor,reactor-core,3.8.5,true,,Default,ALL
github.com,spring-projects/spring-data-commons,main,Maven,org.springframework.data,spring-data-commons,4.1.0-SNAPSHOT,io.reactivex.rxjava3,rxjava,3.1.12,true,,Default,ALL
github.com,spring-projects/spring-data-commons,main,Maven,org.springframework.data,spring-data-commons,4.1.0-SNAPSHOT,io.smallrye.reactive,mutiny,3.1.1,true,,Default,ALL
github.com,spring-projects/spring-data-commons,main,Maven,org.springframework.data,spring-data-commons,4.1.0-SNAPSHOT,com.querydsl,querydsl-core,5.1.0,true,,Default,ALL
github.com,spring-projects/spring-data-commons,main,Maven,org.springframework.data,spring-data-commons,4.1.0-SNAPSHOT,com.querydsl,querydsl-collections,5.1.0,true,,Default,ALL
github.com,spring-projects/spring-data-commons,main,Maven,org.springframework.data,spring-data-commons,4.1.0-SNAPSHOT,com.google.guava,guava,31.1-jre,true,,Default,ALL
github.com,spring-projects/spring-data-commons,main,Maven,org.springframework.data,spring-data-commons,4.1.0-SNAPSHOT,io.vavr,vavr,0.11.0,true,,Default,ALL
github.com,spring-projects/spring-data-commons,main,Maven,org.springframework.data,spring-data-commons,4.1.0-SNAPSHOT,org.eclipse.collections,eclipse-collections-api,11.0.0,true,,Default,ALL
github.com,spring-projects/spring-data-commons,main,Maven,org.springframework.data,spring-data-commons,4.1.0-SNAPSHOT,org.springframework.hateoas,spring-hateoas,3.1.0-RC1,true,,Default,ALL
github.com,spring-projects/spring-data-commons,main,Maven,org.springframework.data,spring-data-commons,4.1.0-SNAPSHOT,org.springframework,spring-webmvc,7.0.7,true,,Default,ALL
github.com,spring-projects/spring-data-commons,main,Maven,org.springframework.data,spring-data-commons,4.1.0-SNAPSHOT,org.jetbrains.kotlin,kotlin-stdlib,2.3.20,true,,Default,ALL
github.com,spring-projects/spring-data-commons,main,Maven,org.springframework.data,spring-data-commons,4.1.0-SNAPSHOT,org.jetbrains.kotlin,kotlin-reflect,2.3.20,true,,Default,ALL
github.com,spring-projects/spring-data-commons,main,Maven,org.springframework.data,spring-data-commons,4.1.0-SNAPSHOT,org.jetbrains.kotlinx,kotlinx-coroutines-core,1.10.2,true,,Default,ALL
github.com,spring-projects/spring-data-commons,main,Maven,org.springframework.data,spring-data-commons,4.1.0-SNAPSHOT,org.jetbrains.kotlinx,kotlinx-coroutines-reactive,1.10.2,true,,Default,ALL
github.com,spring-projects/spring-data-commons,main,Maven,org.springframework.data,spring-data-commons,4.1.0-SNAPSHOT,org.jetbrains.kotlinx,kotlinx-coroutines-reactor,1.10.2,true,,Default,ALL
github.com,spring-projects/spring-data-commons,main,Maven,org.springframework.data,spring-data-commons,4.1.0-SNAPSHOT,org.scala-lang,scala-library,2.11.7,true,,Default,ALL
github.com,spring-projects/spring-data-commons,main,Maven,org.springframework.data,spring-data-commons,4.1.0-SNAPSHOT,com.jayway.jsonpath,json-path,2.6.0,true,,Default,ALL
github.com,spring-projects/spring-data-commons,main,Maven,org.springframework.data,spring-data-commons,4.1.0-SNAPSHOT,org.xmlbeam,xmlprojector,1.4.26,true,,Default,ALL
