repositoryOrigin,repositoryPath,repositoryBranch,scmType,repositoryLink,projectName,sourceSet,groupId,artifactId,version,datedSnapshotVersion,scope,depth,dependencyGraph
github.com,"nebula-plugins/nebula-oss-publishing-plugin",main,GITHUB,"https://github.com/nebula-plugins/nebula-oss-publishing-plugin/blob/main","nebula-oss-publishing-plugin",main,org.apache.commons,commons-lang3,3.12.0,,testRuntimeClasspath,0,"org.apache.commons:commons-lang3:3.12.0
\--- testRuntimeClasspath"
github.com,"nebula-plugins/nebula-oss-publishing-plugin",main,GITHUB,"https://github.com/nebula-plugins/nebula-oss-publishing-plugin/blob/main","nebula-oss-publishing-plugin",main,org.apache.commons,commons-lang3,3.12.0,,testCompileClasspath,0,"org.apache.commons:commons-lang3:3.12.0
\--- testCompileClasspath"
github.com,"nebula-plugins/nebula-plugin-plugin",main,GITHUB,"https://github.com/nebula-plugins/nebula-plugin-plugin/blob/main",nebula-plugin-plugin,main,org.apache.commons,commons-lang3,3.12.0,,testRuntimeClasspath,8,"org.apache.commons:commons-lang3:3.12.0
\--- io.swagger:swagger-core:1.6.9
     \--- io.swagger:swagger-parser:1.0.64
          \--- io.swagger:swagger-compat-spec-parser:1.0.64
               \--- io.swagger.parser.v3:swagger-parser-v2-converter:2.1.10
                    \--- io.swagger.parser.v3:swagger-parser:2.1.10
                         \--- org.mock-server:mockserver-core:5.15.0
                              \--- org.mock-server:mockserver-client-java:5.15.0
                                   \--- org.mock-server:mockserver-netty:5.15.0
                                        \--- testRuntimeClasspath"
github.com,"nebula-plugins/nebula-plugin-plugin",main,GITHUB,"https://github.com/nebula-plugins/nebula-plugin-plugin/blob/main",nebula-plugin-plugin,main,org.apache.commons,commons-lang3,3.12.0,,testCompileClasspath,8,"org.apache.commons:commons-lang3:3.12.0
\--- io.swagger:swagger-core:1.6.9
     \--- io.swagger:swagger-parser:1.0.64
          \--- io.swagger:swagger-compat-spec-parser:1.0.64
               \--- io.swagger.parser.v3:swagger-parser-v2-converter:2.1.10
                    \--- io.swagger.parser.v3:swagger-parser:2.1.10
                         \--- org.mock-server:mockserver-core:5.15.0
                              \--- org.mock-server:mockserver-client-java:5.15.0
                                   \--- org.mock-server:mockserver-netty:5.15.0
                                        \--- testCompileClasspath"
github.com,"nebula-plugins/nebula-plugin-plugin",main,GITHUB,"https://github.com/nebula-plugins/nebula-plugin-plugin/blob/main",nebula-plugin-plugin,main,org.apache.commons,commons-lang3,3.12.0,,"testImplementationDependenciesMetadata",8,"org.apache.commons:commons-lang3:3.12.0
\--- io.swagger:swagger-core:1.6.9
     \--- io.swagger:swagger-parser:1.0.64
          \--- io.swagger:swagger-compat-spec-parser:1.0.64
               \--- io.swagger.parser.v3:swagger-parser-v2-converter:2.1.10
                    \--- io.swagger.parser.v3:swagger-parser:2.1.10
                         \--- org.mock-server:mockserver-core:5.15.0
                              \--- org.mock-server:mockserver-client-java:5.15.0
                                   \--- org.mock-server:mockserver-netty:5.15.0
                                        \--- testImplementationDependenciesMetadata"
github.com,"nebula-plugins/nebula-plugin-plugin",main,GITHUB,"https://github.com/nebula-plugins/nebula-plugin-plugin/blob/main",nebula-plugin-plugin,main,org.apache.commons,commons-lang3,3.12.0,,testRuntimeClasspath,7,"org.apache.commons:commons-lang3:3.12.0
\--- io.swagger.core.v3:swagger-core:2.2.8
     \--- io.swagger.parser.v3:swagger-parser-v3:2.1.10
          \--- io.swagger.parser.v3:swagger-parser-v2-converter:2.1.10
               \--- io.swagger.parser.v3:swagger-parser:2.1.10
                    \--- org.mock-server:mockserver-core:5.15.0
                         \--- org.mock-server:mockserver-client-java:5.15.0
                              \--- org.mock-server:mockserver-netty:5.15.0
                                   \--- testRuntimeClasspath"
github.com,"nebula-plugins/nebula-plugin-plugin",main,GITHUB,"https://github.com/nebula-plugins/nebula-plugin-plugin/blob/main",nebula-plugin-plugin,main,org.apache.commons,commons-lang3,3.12.0,,testCompileClasspath,7,"org.apache.commons:commons-lang3:3.12.0
\--- io.swagger.core.v3:swagger-core:2.2.8
     \--- io.swagger.parser.v3:swagger-parser-v3:2.1.10
          \--- io.swagger.parser.v3:swagger-parser-v2-converter:2.1.10
               \--- io.swagger.parser.v3:swagger-parser:2.1.10
                    \--- org.mock-server:mockserver-core:5.15.0
                         \--- org.mock-server:mockserver-client-java:5.15.0
                              \--- org.mock-server:mockserver-netty:5.15.0
                                   \--- testCompileClasspath"
github.com,"nebula-plugins/nebula-plugin-plugin",main,GITHUB,"https://github.com/nebula-plugins/nebula-plugin-plugin/blob/main",nebula-plugin-plugin,main,org.apache.commons,commons-lang3,3.12.0,,"testImplementationDependenciesMetadata",7,"org.apache.commons:commons-lang3:3.12.0
\--- io.swagger.core.v3:swagger-core:2.2.8
     \--- io.swagger.parser.v3:swagger-parser-v3:2.1.10
          \--- io.swagger.parser.v3:swagger-parser-v2-converter:2.1.10
               \--- io.swagger.parser.v3:swagger-parser:2.1.10
                    \--- org.mock-server:mockserver-core:5.15.0
                         \--- org.mock-server:mockserver-client-java:5.15.0
                              \--- org.mock-server:mockserver-netty:5.15.0
                                   \--- testImplementationDependenciesMetadata"
github.com,"nebula-plugins/nebula-plugin-plugin",main,GITHUB,"https://github.com/nebula-plugins/nebula-plugin-plugin/blob/main",nebula-plugin-plugin,main,org.apache.commons,commons-lang3,3.12.0,,testRuntimeClasspath,5,"org.apache.commons:commons-lang3:3.12.0
\--- org.apache.velocity:velocity-engine-core:2.3
     \--- org.apache.velocity:velocity-engine-scripting:2.3
          \--- org.mock-server:mockserver-core:5.15.0
               \--- org.mock-server:mockserver-client-java:5.15.0
                    \--- org.mock-server:mockserver-netty:5.15.0
                         \--- testRuntimeClasspath"
github.com,"nebula-plugins/nebula-plugin-plugin",main,GITHUB,"https://github.com/nebula-plugins/nebula-plugin-plugin/blob/main",nebula-plugin-plugin,main,org.apache.commons,commons-lang3,3.12.0,,testCompileClasspath,5,"org.apache.commons:commons-lang3:3.12.0
\--- org.apache.velocity:velocity-engine-core:2.3
     \--- org.apache.velocity.tools:velocity-tools-generic:3.1
          \--- org.mock-server:mockserver-core:5.15.0
               \--- org.mock-server:mockserver-client-java:5.15.0
                    \--- org.mock-server:mockserver-netty:5.15.0
                         \--- testCompileClasspath"
github.com,"nebula-plugins/nebula-plugin-plugin",main,GITHUB,"https://github.com/nebula-plugins/nebula-plugin-plugin/blob/main",nebula-plugin-plugin,main,org.apache.commons,commons-lang3,3.12.0,,"testImplementationDependenciesMetadata",5,"org.apache.commons:commons-lang3:3.12.0
\--- org.apache.velocity:velocity-engine-core:2.3
     \--- org.apache.velocity:velocity-engine-scripting:2.3
          \--- org.mock-server:mockserver-core:5.15.0
               \--- org.mock-server:mockserver-client-java:5.15.0
                    \--- org.mock-server:mockserver-netty:5.15.0
                         \--- testImplementationDependenciesMetadata"
github.com,"nebula-plugins/nebula-plugin-plugin",main,GITHUB,"https://github.com/nebula-plugins/nebula-plugin-plugin/blob/main",nebula-plugin-plugin,main,org.apache.commons,commons-lang3,3.12.0,,testRuntimeClasspath,4,"org.apache.commons:commons-lang3:3.12.0
\--- com.networknt:json-schema-validator:1.0.76
     \--- org.mock-server:mockserver-core:5.15.0
          \--- org.mock-server:mockserver-client-java:5.15.0
               \--- org.mock-server:mockserver-netty:5.15.0
                    \--- testRuntimeClasspath"
github.com,"nebula-plugins/nebula-plugin-plugin",main,GITHUB,"https://github.com/nebula-plugins/nebula-plugin-plugin/blob/main",nebula-plugin-plugin,main,org.apache.commons,commons-lang3,3.12.0,,testRuntimeClasspath,4,"org.apache.commons:commons-lang3:3.12.0
\--- org.apache.velocity.tools:velocity-tools-generic:3.1
     \--- org.mock-server:mockserver-core:5.15.0
          \--- org.mock-server:mockserver-client-java:5.15.0
               \--- org.mock-server:mockserver-netty:5.15.0
                    \--- testRuntimeClasspath"
github.com,"nebula-plugins/nebula-plugin-plugin",main,GITHUB,"https://github.com/nebula-plugins/nebula-plugin-plugin/blob/main",nebula-plugin-plugin,main,org.apache.commons,commons-lang3,3.12.0,,"testImplementationDependenciesMetadata",4,"org.apache.commons:commons-lang3:3.12.0
\--- org.apache.velocity.tools:velocity-tools-generic:3.1
     \--- org.mock-server:mockserver-core:5.15.0
          \--- org.mock-server:mockserver-client-java:5.15.0
               \--- org.mock-server:mockserver-netty:5.15.0
                    \--- testImplementationDependenciesMetadata"
github.com,"nebula-plugins/nebula-plugin-plugin",main,GITHUB,"https://github.com/nebula-plugins/nebula-plugin-plugin/blob/main",nebula-plugin-plugin,main,org.apache.commons,commons-lang3,3.12.0,,testCompileClasspath,4,"org.apache.commons:commons-lang3:3.12.0
\--- org.apache.velocity.tools:velocity-tools-generic:3.1
     \--- org.mock-server:mockserver-core:5.15.0
          \--- org.mock-server:mockserver-client-java:5.15.0
               \--- org.mock-server:mockserver-netty:5.15.0
                    \--- testCompileClasspath"
github.com,"nebula-plugins/nebula-plugin-plugin",main,GITHUB,"https://github.com/nebula-plugins/nebula-plugin-plugin/blob/main",nebula-plugin-plugin,main,org.apache.commons,commons-lang3,3.12.0,,testCompileClasspath,3,"org.apache.commons:commons-lang3:3.12.0
\--- org.mock-server:mockserver-core:5.15.0
     \--- org.mock-server:mockserver-client-java:5.15.0
          \--- org.mock-server:mockserver-netty:5.15.0
               \--- testCompileClasspath"
github.com,"nebula-plugins/nebula-plugin-plugin",main,GITHUB,"https://github.com/nebula-plugins/nebula-plugin-plugin/blob/main",nebula-plugin-plugin,main,org.apache.commons,commons-lang3,3.12.0,,testRuntimeClasspath,3,"org.apache.commons:commons-lang3:3.12.0
\--- org.mock-server:mockserver-core:5.15.0
     \--- org.mock-server:mockserver-client-java:5.15.0
          \--- org.mock-server:mockserver-netty:5.15.0
               \--- testRuntimeClasspath"
github.com,"nebula-plugins/nebula-plugin-plugin",main,GITHUB,"https://github.com/nebula-plugins/nebula-plugin-plugin/blob/main",nebula-plugin-plugin,main,org.apache.commons,commons-lang3,3.12.0,,"testImplementationDependenciesMetadata",3,"org.apache.commons:commons-lang3:3.12.0
\--- org.mock-server:mockserver-core:5.15.0
     \--- org.mock-server:mockserver-client-java:5.15.0
          \--- org.mock-server:mockserver-netty:5.15.0
               \--- testImplementationDependenciesMetadata"
github.com,"nebula-plugins/nebula-plugin-plugin",main,GITHUB,"https://github.com/nebula-plugins/nebula-plugin-plugin/blob/main",nebula-plugin-plugin,main,org.apache.commons,commons-lang3,3.12.0,,"testImplementationDependenciesMetadata",2,"org.apache.commons:commons-lang3:3.12.0
\--- org.mock-server:mockserver-client-java:5.15.0
     \--- org.mock-server:mockserver-netty:5.15.0
          \--- testImplementationDependenciesMetadata"
github.com,"nebula-plugins/nebula-plugin-plugin",main,GITHUB,"https://github.com/nebula-plugins/nebula-plugin-plugin/blob/main",nebula-plugin-plugin,main,org.apache.commons,commons-lang3,3.12.0,,testRuntimeClasspath,2,"org.apache.commons:commons-lang3:3.12.0
\--- org.mock-server:mockserver-client-java:5.15.0
     \--- org.mock-server:mockserver-netty:5.15.0
          \--- testRuntimeClasspath"
github.com,"nebula-plugins/nebula-plugin-plugin",main,GITHUB,"https://github.com/nebula-plugins/nebula-plugin-plugin/blob/main",nebula-plugin-plugin,main,org.apache.commons,commons-lang3,3.12.0,,testCompileClasspath,2,"org.apache.commons:commons-lang3:3.12.0
\--- org.mock-server:mockserver-client-java:5.15.0
     \--- org.mock-server:mockserver-netty:5.15.0
          \--- testCompileClasspath"
github.com,"nebula-plugins/nebula-plugin-plugin",main,GITHUB,"https://github.com/nebula-plugins/nebula-plugin-plugin/blob/main",nebula-plugin-plugin,main,org.apache.commons,commons-lang3,3.12.0,,testRuntimeClasspath,2,"org.apache.commons:commons-lang3:3.12.0
\--- com.netflix.nebula:gradle-dependency-lock-plugin:16.1.0
     \--- com.netflix.nebula:nebula-project-plugin:13.0.0
          \--- testRuntimeClasspath"
github.com,"nebula-plugins/nebula-plugin-plugin",main,GITHUB,"https://github.com/nebula-plugins/nebula-plugin-plugin/blob/main",nebula-plugin-plugin,main,org.apache.commons,commons-lang3,3.12.0,,runtimeClasspath,2,"org.apache.commons:commons-lang3:3.12.0
\--- com.netflix.nebula:gradle-dependency-lock-plugin:16.1.0
     \--- com.netflix.nebula:nebula-project-plugin:13.0.0
          \--- runtimeClasspath"
github.com,"nebula-plugins/nebula-plugin-plugin",main,GITHUB,"https://github.com/nebula-plugins/nebula-plugin-plugin/blob/main",nebula-plugin-plugin,main,org.apache.commons,commons-lang3,3.12.0,,runtimeClasspath,0,"org.apache.commons:commons-lang3:3.12.0
\--- runtimeClasspath"
github.com,"nebula-plugins/nebula-plugin-plugin",main,GITHUB,"https://github.com/nebula-plugins/nebula-plugin-plugin/blob/main",nebula-plugin-plugin,main,org.apache.commons,commons-lang3,3.12.0,,testRuntimeClasspath,0,"org.apache.commons:commons-lang3:3.12.0
\--- testRuntimeClasspath"
github.com,"nebula-plugins/nebula-plugin-plugin",main,GITHUB,"https://github.com/nebula-plugins/nebula-plugin-plugin/blob/main",nebula-plugin-plugin,main,org.apache.commons,commons-lang3,3.12.0,,testCompileClasspath,0,"org.apache.commons:commons-lang3:3.12.0
\--- testCompileClasspath"
github.com,"nebula-plugins/nebula-project-plugin",main,GITHUB,"https://github.com/nebula-plugins/nebula-project-plugin/blob/main",nebula-project-plugin,main,org.apache.commons,commons-lang3,3.12.0,,runtimeClasspath,1,"org.apache.commons:commons-lang3:3.12.0
\--- com.netflix.nebula:gradle-dependency-lock-plugin:15.2.0
     \--- runtimeClasspath"
github.com,"nebula-plugins/nebula-project-plugin",main,GITHUB,"https://github.com/nebula-plugins/nebula-project-plugin/blob/main",nebula-project-plugin,main,org.apache.commons,commons-lang3,3.12.0,,testRuntimeClasspath,1,"org.apache.commons:commons-lang3:3.12.0
\--- com.netflix.nebula:gradle-dependency-lock-plugin:15.2.0
     \--- testRuntimeClasspath"
github.com,"nebula-plugins/nebula-project-plugin",main,GITHUB,"https://github.com/nebula-plugins/nebula-project-plugin/blob/main",nebula-project-plugin,main,org.apache.commons,commons-lang3,3.12.0,,"integTestRuntimeClasspath",1,"org.apache.commons:commons-lang3:3.12.0
\--- com.netflix.nebula:gradle-dependency-lock-plugin:15.2.0
     \--- integTestRuntimeClasspath"
github.com,"nebula-plugins/nebula-project-plugin",main,GITHUB,"https://github.com/nebula-plugins/nebula-project-plugin/blob/main",nebula-project-plugin,main,org.apache.commons,commons-lang3,3.12.0,,testRuntimeClasspath,0,"org.apache.commons:commons-lang3:3.12.0
\--- testRuntimeClasspath"
github.com,"nebula-plugins/nebula-project-plugin",main,GITHUB,"https://github.com/nebula-plugins/nebula-project-plugin/blob/main",nebula-project-plugin,main,org.apache.commons,commons-lang3,3.12.0,,runtimeClasspath,0,"org.apache.commons:commons-lang3:3.12.0
\--- runtimeClasspath"
github.com,"nebula-plugins/nebula-project-plugin",main,GITHUB,"https://github.com/nebula-plugins/nebula-project-plugin/blob/main",nebula-project-plugin,main,org.apache.commons,commons-lang3,3.12.0,,"integTestRuntimeClasspath",0,"org.apache.commons:commons-lang3:3.12.0
\--- integTestRuntimeClasspath"
github.com,"spring-cloud/spring-cloud-app-broker",2.3.x,GITHUB,"https://github.com/spring-cloud/spring-cloud-app-broker/blob/2.3.x","spring-cloud-app-broker-docs",main,org.apache.commons,commons-lang3,3.17.0,,runtimeClasspath,2,"org.apache.commons:commons-lang3:3.17.0
\--- org.apache.commons:commons-text:1.13.1
     \--- org.springframework.cloud:spring-cloud-app-broker-core:2.3.3-SNAPSHOT
          \--- runtimeClasspath"
github.com,"spring-cloud/spring-cloud-app-broker",2.3.x,GITHUB,"https://github.com/spring-cloud/spring-cloud-app-broker/blob/2.3.x","spring-cloud-app-broker-docs",main,org.apache.commons,commons-lang3,3.17.0,,testRuntimeClasspath,2,"org.apache.commons:commons-lang3:3.17.0
\--- org.apache.commons:commons-text:1.13.1
     \--- org.springframework.cloud:spring-cloud-app-broker-core:2.3.3-SNAPSHOT
          \--- testRuntimeClasspath"
github.com,"spring-cloud/spring-cloud-consul",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-consul/blob/main","Spring Cloud Consul Bootstrap Integration Tests",main,org.apache.commons,commons-lang3,3.19.0,3.19.0,compile,4,"org.apache.commons:commons-lang3:3.19.0
\--- compile"
github.com,"spring-cloud/spring-cloud-kubernetes",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-kubernetes/blob/main","spring-cloud-kubernetes-discoveryserver",main,org.apache.commons,commons-lang3,3.19.0,3.19.0,compile,4,"org.apache.commons:commons-lang3:3.19.0
\--- compile"
github.com,"spring-cloud/spring-cloud-netflix",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-netflix/blob/main","Spring Cloud Netflix Eureka Client",main,commons-lang,commons-lang,2.6,2.6,compile,2,"commons-lang:commons-lang:2.6
\--- compile"
github.com,"spring-cloud/spring-cloud-open-service-broker",4.3.x,GITHUB,"https://github.com/spring-cloud/spring-cloud-open-service-broker/blob/4.3.x","spring-cloud-open-service-broker-autoconfigure",main,org.apache.commons,commons-lang3,3.14.0,,testRuntimeClasspath,0,"org.apache.commons:commons-lang3:3.14.0
\--- testRuntimeClasspath"
github.com,"spring-cloud/spring-cloud-open-service-broker",4.3.x,GITHUB,"https://github.com/spring-cloud/spring-cloud-open-service-broker/blob/4.3.x","spring-cloud-open-service-broker-autoconfigure",main,org.apache.commons,commons-lang3,3.14.0,,testCompileClasspath,0,"org.apache.commons:commons-lang3:3.14.0
\--- testCompileClasspath"
github.com,"spring-cloud/spring-cloud-openfeign",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-openfeign/blob/main","Spring Cloud Starter OpenFeign",main,org.apache.commons,commons-lang3,3.19.0,3.19.0,compile,3,"org.apache.commons:commons-lang3:3.19.0
\--- compile"
github.com,"spring-cloud/spring-cloud-stream",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-stream/blob/main","spring-cloud-stream-schema-registry-core",main,org.apache.commons,commons-lang3,3.19.0,3.19.0,compile,2,"org.apache.commons:commons-lang3:3.19.0
\--- compile"
github.com,"spring-cloud/spring-cloud-zookeeper",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-zookeeper/blob/main","Spring Cloud Zookeeper Discovery",main,org.apache.commons,commons-lang3,3.19.0,3.19.0,compile,4,"org.apache.commons:commons-lang3:3.19.0
\--- compile"
github.com,"spring-guides/gs-accessing-gemfire-data-rest",main,GITHUB,"https://github.com/spring-guides/gs-accessing-gemfire-data-rest/blob/main",,main,org.apache.commons,commons-lang3,3.12.0,,runtimeClasspath,5,"org.apache.commons:commons-lang3:3.12.0
\--- org.apache.geode:geode-membership:1.14.4
     \--- org.apache.geode:geode-core:1.14.4
          \--- org.apache.geode:geode-gfsh:1.14.4
               \--- org.apache.geode:geode-lucene:1.14.4
                    \--- org.springframework.data:spring-data-geode:2.7.0
                         \--- runtimeClasspath"
github.com,"spring-guides/gs-accessing-gemfire-data-rest",main,GITHUB,"https://github.com/spring-guides/gs-accessing-gemfire-data-rest/blob/main",,main,org.apache.commons,commons-lang3,3.12.0,,"productionRuntimeClasspath",5,"org.apache.commons:commons-lang3:3.12.0
\--- org.apache.geode:geode-management:1.14.4
     \--- org.apache.geode:geode-core:1.14.4
          \--- org.apache.geode:geode-gfsh:1.14.4
               \--- org.apache.geode:geode-lucene:1.14.4
                    \--- org.springframework.data:spring-data-geode:2.7.0
                         \--- productionRuntimeClasspath"
github.com,"spring-guides/gs-accessing-gemfire-data-rest",main,GITHUB,"https://github.com/spring-guides/gs-accessing-gemfire-data-rest/blob/main",,main,org.apache.commons,commons-lang3,3.12.0,,"productionRuntimeClasspath",5,"org.apache.commons:commons-lang3:3.12.0
\--- org.apache.geode:geode-membership:1.14.4
     \--- org.apache.geode:geode-core:1.14.4
          \--- org.apache.geode:geode-gfsh:1.14.4
               \--- org.apache.geode:geode-lucene:1.14.4
                    \--- org.springframework.data:spring-data-geode:2.7.0
                         \--- productionRuntimeClasspath"
github.com,"spring-guides/gs-accessing-gemfire-data-rest",main,GITHUB,"https://github.com/spring-guides/gs-accessing-gemfire-data-rest/blob/main",,main,org.apache.commons,commons-lang3,3.12.0,,testRuntimeClasspath,5,"org.apache.commons:commons-lang3:3.12.0
\--- org.apache.geode:geode-management:1.14.4
     \--- org.apache.geode:geode-core:1.14.4
          \--- org.apache.geode:geode-gfsh:1.14.4
               \--- org.apache.geode:geode-lucene:1.14.4
                    \--- org.springframework.data:spring-data-geode:2.7.0
                         \--- testRuntimeClasspath"
github.com,"spring-guides/gs-accessing-gemfire-data-rest",main,GITHUB,"https://github.com/spring-guides/gs-accessing-gemfire-data-rest/blob/main",,main,org.apache.commons,commons-lang3,3.12.0,,testRuntimeClasspath,5,"org.apache.commons:commons-lang3:3.12.0
\--- org.apache.geode:geode-membership:1.14.4
     \--- org.apache.geode:geode-core:1.14.4
          \--- org.apache.geode:geode-gfsh:1.14.4
               \--- org.apache.geode:geode-lucene:1.14.4
                    \--- org.springframework.data:spring-data-geode:2.7.0
                         \--- testRuntimeClasspath"
github.com,"spring-guides/gs-accessing-gemfire-data-rest",main,GITHUB,"https://github.com/spring-guides/gs-accessing-gemfire-data-rest/blob/main",,main,org.apache.commons,commons-lang3,3.12.0,,runtimeClasspath,5,"org.apache.commons:commons-lang3:3.12.0
\--- org.apache.geode:geode-management:1.14.4
     \--- org.apache.geode:geode-core:1.14.4
          \--- org.apache.geode:geode-gfsh:1.14.4
               \--- org.apache.geode:geode-lucene:1.14.4
                    \--- org.springframework.data:spring-data-geode:2.7.0
                         \--- runtimeClasspath"
github.com,"spring-guides/gs-accessing-gemfire-data-rest",main,GITHUB,"https://github.com/spring-guides/gs-accessing-gemfire-data-rest/blob/main",,main,org.apache.commons,commons-lang3,3.12.0,,runtimeClasspath,4,"org.apache.commons:commons-lang3:3.12.0
\--- org.apache.geode:geode-core:1.14.4
     \--- org.apache.geode:geode-gfsh:1.14.4
          \--- org.apache.geode:geode-lucene:1.14.4
               \--- org.springframework.data:spring-data-geode:2.7.0
                    \--- runtimeClasspath"
github.com,"spring-guides/gs-accessing-gemfire-data-rest",main,GITHUB,"https://github.com/spring-guides/gs-accessing-gemfire-data-rest/blob/main",,main,org.apache.commons,commons-lang3,3.12.0,,"productionRuntimeClasspath",4,"org.apache.commons:commons-lang3:3.12.0
\--- org.apache.geode:geode-core:1.14.4
     \--- org.apache.geode:geode-gfsh:1.14.4
          \--- org.apache.geode:geode-lucene:1.14.4
               \--- org.springframework.data:spring-data-geode:2.7.0
                    \--- productionRuntimeClasspath"
github.com,"spring-guides/gs-accessing-gemfire-data-rest",main,GITHUB,"https://github.com/spring-guides/gs-accessing-gemfire-data-rest/blob/main",,main,org.apache.commons,commons-lang3,3.12.0,,testRuntimeClasspath,4,"org.apache.commons:commons-lang3:3.12.0
\--- org.apache.geode:geode-core:1.14.4
     \--- org.apache.geode:geode-gfsh:1.14.4
          \--- org.apache.geode:geode-lucene:1.14.4
               \--- org.springframework.data:spring-data-geode:2.7.0
                    \--- testRuntimeClasspath"
github.com,"spring-guides/gs-accessing-gemfire-data-rest",main,GITHUB,"https://github.com/spring-guides/gs-accessing-gemfire-data-rest/blob/main",,main,org.apache.commons,commons-lang3,3.12.0,,testRuntimeClasspath,3,"org.apache.commons:commons-lang3:3.12.0
\--- org.apache.geode:geode-gfsh:1.14.4
     \--- org.apache.geode:geode-lucene:1.14.4
          \--- org.springframework.data:spring-data-geode:2.7.0
               \--- testRuntimeClasspath"
github.com,"spring-guides/gs-accessing-gemfire-data-rest",main,GITHUB,"https://github.com/spring-guides/gs-accessing-gemfire-data-rest/blob/main",,main,org.apache.commons,commons-lang3,3.12.0,,"productionRuntimeClasspath",3,"org.apache.commons:commons-lang3:3.12.0
\--- org.apache.geode:geode-gfsh:1.14.4
     \--- org.apache.geode:geode-lucene:1.14.4
          \--- org.springframework.data:spring-data-geode:2.7.0
               \--- productionRuntimeClasspath"
github.com,"spring-guides/gs-accessing-gemfire-data-rest",main,GITHUB,"https://github.com/spring-guides/gs-accessing-gemfire-data-rest/blob/main",,main,org.apache.commons,commons-lang3,3.12.0,,runtimeClasspath,3,"org.apache.commons:commons-lang3:3.12.0
\--- org.apache.geode:geode-gfsh:1.14.4
     \--- org.apache.geode:geode-lucene:1.14.4
          \--- org.springframework.data:spring-data-geode:2.7.0
               \--- runtimeClasspath"
github.com,"spring-guides/gs-accessing-gemfire-data-rest",main,GITHUB,"https://github.com/spring-guides/gs-accessing-gemfire-data-rest/blob/main",,main,org.apache.commons,commons-lang3,3.12.0,,"productionRuntimeClasspath",2,"org.apache.commons:commons-lang3:3.12.0
\--- org.apache.geode:geode-lucene:1.14.4
     \--- org.springframework.data:spring-data-geode:2.7.0
          \--- productionRuntimeClasspath"
github.com,"spring-guides/gs-accessing-gemfire-data-rest",main,GITHUB,"https://github.com/spring-guides/gs-accessing-gemfire-data-rest/blob/main",,main,org.apache.commons,commons-lang3,3.12.0,,runtimeClasspath,2,"org.apache.commons:commons-lang3:3.12.0
\--- org.apache.geode:geode-lucene:1.14.4
     \--- org.springframework.data:spring-data-geode:2.7.0
          \--- runtimeClasspath"
github.com,"spring-guides/gs-accessing-gemfire-data-rest",main,GITHUB,"https://github.com/spring-guides/gs-accessing-gemfire-data-rest/blob/main",,main,org.apache.commons,commons-lang3,3.12.0,,testRuntimeClasspath,2,"org.apache.commons:commons-lang3:3.12.0
\--- org.apache.geode:geode-lucene:1.14.4
     \--- org.springframework.data:spring-data-geode:2.7.0
          \--- testRuntimeClasspath"
github.com,spring-guides/gs-gateway,main,GITHUB,"https://github.com/spring-guides/gs-gateway/blob/main",initial,main,org.apache.commons,commons-lang3,3.14.0,,testCompileClasspath,8,"org.apache.commons:commons-lang3:3.14.0
\--- org.apache.commons:commons-text:1.11.0
     \--- org.springframework.cloud:spring-cloud-contract-spec-java:4.1.3
          \--- org.springframework.cloud:spring-cloud-contract-spec-groovy:4.1.3
               \--- org.springframework.cloud:spring-cloud-contract-spec:4.1.3
                    \--- org.springframework.cloud:spring-cloud-contract-verifier:4.1.3
                         \--- org.springframework.cloud:spring-cloud-contract-converters:4.1.3
                              \--- org.springframework.cloud:spring-cloud-contract-stub-runner:4.1.3
                                   \--- org.springframework.cloud:spring-cloud-starter-contract-stub-runner:4.1.3
                                        \--- testCompileClasspath"
github.com,spring-guides/gs-gateway,main,GITHUB,"https://github.com/spring-guides/gs-gateway/blob/main",initial,main,org.apache.commons,commons-lang3,3.14.0,,testRuntimeClasspath,8,"org.apache.commons:commons-lang3:3.14.0
\--- org.apache.commons:commons-text:1.11.0
     \--- org.springframework.cloud:spring-cloud-contract-spec-java:4.1.3
          \--- org.springframework.cloud:spring-cloud-contract-spec-groovy:4.1.3
               \--- org.springframework.cloud:spring-cloud-contract-spec:4.1.3
                    \--- org.springframework.cloud:spring-cloud-contract-verifier:4.1.3
                         \--- org.springframework.cloud:spring-cloud-contract-converters:4.1.3
                              \--- org.springframework.cloud:spring-cloud-contract-stub-runner:4.1.3
                                   \--- org.springframework.cloud:spring-cloud-starter-contract-stub-runner:4.1.3
                                        \--- testRuntimeClasspath"
github.com,spring-guides/gs-gateway,main,GITHUB,"https://github.com/spring-guides/gs-gateway/blob/main",initial,main,org.apache.commons,commons-lang3,3.14.0,,testCompileClasspath,6,"org.apache.commons:commons-lang3:3.14.0
\--- org.apache.maven:maven-artifact:3.9.5
     \--- org.apache.maven:maven-model-builder:3.9.5
          \--- org.apache.maven:maven-resolver-provider:3.9.5
               \--- org.springframework.cloud:spring-cloud-test-support:4.1.3
                    \--- org.springframework.cloud:spring-cloud-contract-wiremock:4.1.3
                         \--- org.springframework.cloud:spring-cloud-starter-contract-stub-runner:4.1.3
                              \--- testCompileClasspath"
