repositoryOrigin,repositoryPath,repositoryBranch,scmType,repositoryLink,name,requestedVersion,version
github.com,Zettlr/Zettlr,develop,GITHUB,"https://github.com/Zettlr/Zettlr/blob/develop",lodash,^4.17.21,
github.com,vuejs/vue,main,GITHUB,"https://github.com/vuejs/vue/blob/main",lodash,^4.17.21,
github.com,caprover/caprover,master,GITHUB,"https://github.com/caprover/caprover/blob/master",axios,^0.21.1,0.21.4
github.com,oclif/oclif,main,GITHUB,"https://github.com/oclif/oclif/blob/main",lodash,^4.17.21,
github.com,"responsively-org/responsively-app",main,GITHUB,"https://github.com/responsively-org/responsively-app/blob/main",validator,^13.1.1,
github.com,ForestAdmin/lumber,main,GITHUB,"https://github.com/ForestAdmin/lumber/blob/main",lodash,4.17.19,
github.com,amqp-node/amqplib,main,GITHUB,"https://github.com/amqp-node/amqplib/blob/main",uuid,"*",
github.com,yabwe/medium-editor,master,GITHUB,"https://github.com/yabwe/medium-editor/blob/master",lodash,4.17.19,
github.com,nomcopter/react-mosaic,master,GITHUB,"https://github.com/nomcopter/react-mosaic/blob/master",lodash,^4.17.21,
github.com,parcel-bundler/parcel,v2,GITHUB,"https://github.com/parcel-bundler/parcel/blob/v2",nanoid,^3.1.12,
github.com,usebruno/bruno,main,GITHUB,"https://github.com/usebruno/bruno/blob/main",nanoid,3.3.4,
github.com,usebruno/bruno,main,GITHUB,"https://github.com/usebruno/bruno/blob/main",nanoid,3.3.4,
github.com,usebruno/bruno,main,GITHUB,"https://github.com/usebruno/bruno/blob/main",nanoid,3.3.4,
github.com,TypeStrong/typedoc,master,GITHUB,"https://github.com/TypeStrong/typedoc/blob/master",lodash,^4.17.21,
github.com,typicode/lowdb,main,GITHUB,"https://github.com/typicode/lowdb/blob/main",lodash,^4.17.21,4.17.21
github.com,"typestack/class-validator",develop,GITHUB,"https://github.com/typestack/class-validator/blob/develop",validator,^13.9.0,13.9.0
github.com,rafaelfgx/Architecture,main,GITHUB,"https://github.com/rafaelfgx/Architecture/blob/main",rxjs,7.8.1,
github.com,"BilibiliVideoDownload/BilibiliVideoDownload",master,GITHUB,"https://github.com/BilibiliVideoDownload/BilibiliVideoDownload/blob/master",nanoid,^3.3.3,3.3.4
github.com,gridstack/gridstack.js,master,GITHUB,"https://github.com/gridstack/gridstack.js/blob/master",rxjs,~7.5.0,
github.com,graphql-nexus/nexus,main,GITHUB,"https://github.com/graphql-nexus/nexus/blob/main",lodash,^4.17.11,
github.com,graphql-nexus/nexus,main,GITHUB,"https://github.com/graphql-nexus/nexus/blob/main",lodash,^4.17.15,
github.com,graphql-nexus/nexus,main,GITHUB,"https://github.com/graphql-nexus/nexus/blob/main",lodash,^4.17.15,
github.com,"GoogleCloudPlatform/nodejs-docs-samples",main,GITHUB,"https://github.com/GoogleCloudPlatform/nodejs-docs-samples/blob/main",nanoid,^3.3.0,
github.com,getgridea/gridea,master,GITHUB,"https://github.com/getgridea/gridea/blob/master",shortid,^2.2.14,
github.com,pipipi-pikachu/PPTist,master,GITHUB,"https://github.com/pipipi-pikachu/PPTist/blob/master",crypto-js,^4.2.0,4.2.0
github.com,vercel/hyper,canary,GITHUB,"https://github.com/vercel/hyper/blob/canary",lodash,4.17.21,
github.com,vercel/hyper,canary,GITHUB,"https://github.com/vercel/hyper/blob/canary",lodash,4.17.21,
github.com,stdlib-js/stdlib,develop,GITHUB,"https://github.com/stdlib-js/stdlib/blob/develop",lodash,^4.17.4,
github.com,BuilderIO/figma-html,master,GITHUB,"https://github.com/BuilderIO/figma-html/blob/master",lodash,^4.17.21,4.17.21
github.com,"pure-admin/vue-pure-admin",main,GITHUB,"https://github.com/pure-admin/vue-pure-admin/blob/main",dayjs,^1.11.12,
github.com,avwo/whistle,master,GITHUB,"https://github.com/avwo/whistle/blob/master",xml2js,0.5.0,0.5.0
github.com,codeceptjs/CodeceptJS,3.x,GITHUB,"https://github.com/codeceptjs/CodeceptJS/blob/3.x",xml2js,0.6.2,
github.com,Netflix/pollyjs,master,GITHUB,"https://github.com/Netflix/pollyjs/blob/master",deepmerge,^4.2.0,
github.com,basarat/typescript-book,master,GITHUB,"https://github.com/basarat/typescript-book/blob/master",moment,^2.18.1,
github.com,"shadowsocks/shadowsocks-manager",master,GITHUB,"https://github.com/shadowsocks/shadowsocks-manager/blob/master",lodash,^4.17.21,
github.com,ueberdosis/tiptap,develop,GITHUB,"https://github.com/ueberdosis/tiptap/blob/develop",uuid,^8.3.2,
github.com,gridsome/gridsome,master,GITHUB,"https://github.com/gridsome/gridsome/blob/master",lodash,^4.17.11,
github.com,gridsome/gridsome,master,GITHUB,"https://github.com/gridsome/gridsome/blob/master",lodash,^4.17.11,
github.com,gridsome/gridsome,master,GITHUB,"https://github.com/gridsome/gridsome/blob/master",lodash,^4.17.10,
github.com,gridsome/gridsome,master,GITHUB,"https://github.com/gridsome/gridsome/blob/master",lodash,^4.17.11,
github.com,gridsome/gridsome,master,GITHUB,"https://github.com/gridsome/gridsome/blob/master",lodash,^4.17.11,
github.com,gridsome/gridsome,master,GITHUB,"https://github.com/gridsome/gridsome/blob/master",lodash,^4.17.11,
github.com,gridsome/gridsome,master,GITHUB,"https://github.com/gridsome/gridsome/blob/master",lodash,^4.17.11,
github.com,nylas/nylas-mail,master,GITHUB,"https://github.com/nylas/nylas-mail/blob/master",underscore,1.8.3,
github.com,nylas/nylas-mail,master,GITHUB,"https://github.com/nylas/nylas-mail/blob/master",underscore,1.8.3,
github.com,nylas/nylas-mail,master,GITHUB,"https://github.com/nylas/nylas-mail/blob/master",underscore,1.8.x,
github.com,nylas/nylas-mail,master,GITHUB,"https://github.com/nylas/nylas-mail/blob/master",underscore,1.8.3,
github.com,nylas/nylas-mail,master,GITHUB,"https://github.com/nylas/nylas-mail/blob/master",underscore,1.8.x,
github.com,cockpit-project/cockpit,main,GITHUB,"https://github.com/cockpit-project/cockpit/blob/main",uuid,9.0.1,
github.com,formbricks/formbricks,main,GITHUB,"https://github.com/formbricks/formbricks/blob/main",lodash,^4.17.21,
github.com,"facundoolano/google-play-scraper",main,GITHUB,"https://github.com/facundoolano/google-play-scraper/blob/main",validator,^13.9.0,13.11.0
github.com,josdejong/mathjs,develop,GITHUB,"https://github.com/josdejong/mathjs/blob/develop",mathjs,13.0.2,
github.com,taskforcesh/bullmq,master,GITHUB,"https://github.com/taskforcesh/bullmq/blob/master",uuid,^9.0.0,
github.com,taiga-family/taiga-ui,main,GITHUB,"https://github.com/taiga-family/taiga-ui/blob/main",rxjs,7.5.0,7.5.0
github.com,taiga-family/taiga-ui,main,GITHUB,"https://github.com/taiga-family/taiga-ui/blob/main",rxjs,7.5.0,7.5.0
github.com,"devias-io/material-kit-react",main,GITHUB,"https://github.com/devias-io/material-kit-react/blob/main",dayjs,1.11.11,
github.com,sindresorhus/got,main,GITHUB,"https://github.com/sindresorhus/got/blob/main",axios,^1.6.8,
github.com,"lin-xin/vue-manage-system",master,GITHUB,"https://github.com/lin-xin/vue-manage-system/blob/master",axios,^1.6.3,
github.com,"SudhanPlayz/Discord-MusicBot",v5,GITHUB,"https://github.com/SudhanPlayz/Discord-MusicBot/blob/v5",lodash,^4.17.21,
github.com,transloadit/uppy,main,GITHUB,"https://github.com/transloadit/uppy/blob/main",validator,^13.0.0,
github.com,soketi/soketi,1.x,GITHUB,"https://github.com/soketi/soketi/blob/1.x",uuid,^8.3.2,8.3.2
github.com,kysely-org/kysely,master,GITHUB,"https://github.com/kysely-org/kysely/blob/master",axios,^1.2.2,
github.com,elastic/elasticsearch-js,main,GITHUB,"https://github.com/elastic/elasticsearch-js/blob/main",js-yaml,^4.1.0,
github.com,keystonejs/keystone,main,GITHUB,"https://github.com/keystonejs/keystone/blob/main",uuid,^10.0.0,
github.com,keystonejs/keystone,main,GITHUB,"https://github.com/keystonejs/keystone/blob/main",uuid,^9.0.0,
github.com,hua1995116/webchat,master,GITHUB,"https://github.com/hua1995116/webchat/blob/master",axios,^0.16.1,
github.com,mrvautin/expressCart,master,GITHUB,"https://github.com/mrvautin/expressCart/blob/master",moment,^2.24.0,2.24.0
github.com,"apollographql/apollo-tooling",master,GITHUB,"https://github.com/apollographql/apollo-tooling/blob/master",moment,2.29.3,
github.com,"react-bootstrap/react-bootstrap",master,GITHUB,"https://github.com/react-bootstrap/react-bootstrap/blob/master",lodash,^4.17.21,
github.com,dashersw/cote,master,GITHUB,"https://github.com/dashersw/cote/blob/master",uuid,^3.3.3,3.4.0
github.com,Automattic/mongoose,master,GITHUB,"https://github.com/Automattic/mongoose/blob/master",uuid,10.0.0,
github.com,"ianstormtaylor/superstruct",main,GITHUB,"https://github.com/ianstormtaylor/superstruct/blob/main",lodash,^4.17.15,
github.com,sequelize/sequelize,main,GITHUB,"https://github.com/sequelize/sequelize/blob/main",uuid,^10.0.0,
github.com,"googlemaps/google-maps-services-js",master,GITHUB,"https://github.com/googlemaps/google-maps-services-js/blob/master",axios,^1.5.1,1.7.2
github.com,"testjavascript/nodejs-integration-tests-best-practices",master,GITHUB,"https://github.com/testjavascript/nodejs-integration-tests-best-practices/blob/master",rxjs,^7.8.0,7.8.0
github.com,"buqiyuan/vue3-antdv-admin",main,GITHUB,"https://github.com/buqiyuan/vue3-antdv-admin/blob/main",dayjs,~1.11.12,
github.com,remotion-dev/remotion,main,GITHUB,"https://github.com/remotion-dev/remotion/blob/main",uuid,^8.3.2,
github.com,prisma/prisma-examples,latest,GITHUB,"https://github.com/prisma/prisma-examples/blob/latest",uuid,10.0.0,
github.com,TypeCellOS/BlockNote,main,GITHUB,"https://github.com/TypeCellOS/BlockNote/blob/main",uuid,^8.3.2,
github.com,"apollographql/apollo-client",main,GITHUB,"https://github.com/apollographql/apollo-client/blob/main",rxjs,7.8.1,7.8.1
github.com,xtermjs/xterm.js,master,GITHUB,"https://github.com/xtermjs/xterm.js/blob/master",axios,^1.6.0,
github.com,umijs/qiankun,master,GITHUB,"https://github.com/umijs/qiankun/blob/master",rxjs,~6.5.4,
github.com,notadd/notadd,master,GITHUB,"https://github.com/notadd/notadd/blob/master",rxjs,6.5.2,
github.com,highlightjs/highlight.js,main,GITHUB,"https://github.com/highlightjs/highlight.js/blob/main",lodash,^4.17.20,4.17.21
github.com,knex/knex,master,GITHUB,"https://github.com/knex/knex/blob/master",lodash,^4.17.21,
github.com,CopilotKit/CopilotKit,main,GITHUB,"https://github.com/CopilotKit/CopilotKit/blob/main",rxjs,^7.8.1,
github.com,nestjsx/crud,master,GITHUB,"https://github.com/nestjsx/crud/blob/master",rxjs,7.5.5,
github.com,dubinc/dub,main,GITHUB,"https://github.com/dubinc/dub/blob/main",nanoid,^5.0.1,
github.com,dubinc/dub,main,GITHUB,"https://github.com/dubinc/dub/blob/main",nanoid,^5.0.1,
github.com,illacloud/illa-builder,beta,GITHUB,"https://github.com/illacloud/illa-builder/blob/beta",dayjs,^1.11.10,
github.com,illacloud/illa-builder,beta,GITHUB,"https://github.com/illacloud/illa-builder/blob/beta",dayjs,^1.11.10,
github.com,twentyhq/twenty,main,GITHUB,"https://github.com/twentyhq/twenty/blob/main",rxjs,^7.2.0,
github.com,dynamoose/dynamoose,main,GITHUB,"https://github.com/dynamoose/dynamoose/blob/main",uuid,^9.0.1,
github.com,commitizen/cz-cli,master,GITHUB,"https://github.com/commitizen/cz-cli/blob/master",lodash,4.17.21,4.17.21
github.com,"activepieces/activepieces",main,GITHUB,"https://github.com/activepieces/activepieces/blob/main",dayjs,1.11.9,
github.com,crimx/ext-saladict,dev,GITHUB,"https://github.com/crimx/ext-saladict/blob/dev",lodash,^4.17.21,
github.com,"forwardemail/email-templates",master,GITHUB,"https://github.com/forwardemail/email-templates/blob/master",lodash,^4.17.21,
github.com,evolus/pencil,master,GITHUB,"https://github.com/evolus/pencil/blob/master",lodash,^4.13.1,
github.com,redpanda-data/console,master,GITHUB,"https://github.com/redpanda-data/console/blob/master",moment,^2.29.4,2.29.4
github.com,rowyio/rowy,main,GITHUB,"https://github.com/rowyio/rowy/blob/main",date-fns,^2.28.0,
github.com,chathub-dev/chathub,main,GITHUB,"https://github.com/chathub-dev/chathub/blob/main",dayjs,^1.11.10,
github.com,gaozhangmin/aliyunpan,main,GITHUB,"https://github.com/gaozhangmin/aliyunpan/blob/main",dayjs,^1.11.7,
github.com,iview/iview,2.0,GITHUB,"https://github.com/iview/iview/blob/2.0",deepmerge,^2.2.1,
github.com,"kriasoft/react-starter-kit",main,GITHUB,"https://github.com/kriasoft/react-starter-kit/blob/main",nanoid,^5.0.5,
github.com,juice-shop/juice-shop,master,GITHUB,"https://github.com/juice-shop/juice-shop/blob/master",rxjs,6.6.3,
github.com,chakra-ui/panda,main,GITHUB,"https://github.com/chakra-ui/panda/blob/main",nanoid,5.0.7,
github.com,statelyai/xstate,main,GITHUB,"https://github.com/statelyai/xstate/blob/main",rxjs,^7.8.0,
github.com,statelyai/xstate,main,GITHUB,"https://github.com/statelyai/xstate/blob/main",rxjs,^7.8.0,
github.com,"honghuangdc/soybean-admin",main,GITHUB,"https://github.com/honghuangdc/soybean-admin/blob/main",dayjs,1.11.12,
github.com,Lissy93/dashy,master,GITHUB,"https://github.com/Lissy93/dashy/blob/master",crypto-js,^4.2.0,
github.com,xiangsx/gpt4free-ts,master,GITHUB,"https://github.com/xiangsx/gpt4free-ts/blob/master",uuid,^9.0.0,
github.com,ramda/ramda,master,GITHUB,"https://github.com/ramda/ramda/blob/master",js-yaml,^4.1.0,4.1.0
github.com,"Yin-Hongwei/music-website",master,GITHUB,"https://github.com/Yin-Hongwei/music-website/blob/master",axios,^0.26.0,0.26.1
github.com,"Yin-Hongwei/music-website",master,GITHUB,"https://github.com/Yin-Hongwei/music-website/blob/master",axios,^0.26.1,0.26.1
github.com,mikaelbr/node-notifier,master,GITHUB,"https://github.com/mikaelbr/node-notifier/blob/master",uuid,^8.3.2,8.3.2
github.com,andywer/webpack-blocks,master,GITHUB,"https://github.com/andywer/webpack-blocks/blob/master",lodash,^4.17.15,
github.com,andywer/webpack-blocks,master,GITHUB,"https://github.com/andywer/webpack-blocks/blob/master",lodash,^4.17.15,
github.com,andywer/webpack-blocks,master,GITHUB,"https://github.com/andywer/webpack-blocks/blob/master",lodash,^4.17.15,
github.com,andywer/webpack-blocks,master,GITHUB,"https://github.com/andywer/webpack-blocks/blob/master",lodash,^4.17.15,
github.com,"talyssonoc/node-api-boilerplate",main,GITHUB,"https://github.com/talyssonoc/node-api-boilerplate/blob/main",uuid,^8.3.2,
github.com,ghostfolio/ghostfolio,main,GITHUB,"https://github.com/ghostfolio/ghostfolio/blob/main",date-fns,2.29.3,2.29.3
github.com,NG-ZORRO/ng-zorro-antd,master,GITHUB,"https://github.com/NG-ZORRO/ng-zorro-antd/blob/master",date-fns,^2.16.1,2.30.0
github.com,NG-ZORRO/ng-zorro-antd,master,GITHUB,"https://github.com/NG-ZORRO/ng-zorro-antd/blob/master",date-fns,^2.16.1,2.30.0
github.com,volta-cli/volta,main,GITHUB,"https://github.com/volta-cli/volta/blob/main",lodash,"*",
github.com,11ty/eleventy,main,GITHUB,"https://github.com/11ty/eleventy/blob/main",js-yaml,^4.1.0,
github.com,vuejs/vue-router,dev,GITHUB,"https://github.com/vuejs/vue-router/blob/dev",axios,^0.28.0,
github.com,HalseySpicy/Geeker-Admin,master,GITHUB,"https://github.com/HalseySpicy/Geeker-Admin/blob/master",dayjs,^1.11.11,
github.com,mozilla/node-convict,master,GITHUB,"https://github.com/mozilla/node-convict/blob/master",js-yaml,^4.1.0,4.1.0
github.com,getredash/redash,master,GITHUB,"https://github.com/getredash/redash/blob/master",dayjs,^1.11.9,
github.com,liyupi/mianshiya-public,master,GITHUB,"https://github.com/liyupi/mianshiya-public/blob/master",lodash,^4.17.11,
github.com,mantinedev/mantine,master,GITHUB,"https://github.com/mantinedev/mantine/blob/master",dayjs,^1.11.10,
github.com,mantinedev/mantine,master,GITHUB,"https://github.com/mantinedev/mantine/blob/master",dayjs,^1.11.10,
github.com,mantinedev/mantine,master,GITHUB,"https://github.com/mantinedev/mantine/blob/master",dayjs,^1.11.10,
github.com,nodejs/undici,main,GITHUB,"https://github.com/nodejs/undici/blob/main",axios,^1.6.7,
github.com,marcuswestin/store.js,master,GITHUB,"https://github.com/marcuswestin/store.js/blob/master",lodash,^3.10.1,
github.com,NotionX/react-notion-x,master,GITHUB,"https://github.com/NotionX/react-notion-x/blob/master",date-fns,^2.28.0,
github.com,shelljs/shelljs,master,GITHUB,"https://github.com/shelljs/shelljs/blob/master",js-yaml,^4.1.0,
github.com,qier222/YesPlayMusic,master,GITHUB,"https://github.com/qier222/YesPlayMusic/blob/master",dayjs,^1.8.36,
github.com,flipt-io/flipt,main,GITHUB,"https://github.com/flipt-io/flipt/blob/main",date-fns,^3.6.0,3.6.0
github.com,napi-rs/napi-rs,main,GITHUB,"https://github.com/napi-rs/napi-rs/blob/main",rxjs,^7.8.1,
github.com,gotify/server,master,GITHUB,"https://github.com/gotify/server/blob/master",axios,^0.21.1,
github.com,"prabhuignoto/react-chrono",master,GITHUB,"https://github.com/prabhuignoto/react-chrono/blob/master",dayjs,^1.11.12,
github.com,"imgly/background-removal-js",main,GITHUB,"https://github.com/imgly/background-removal-js/blob/main",lodash,~4.17.21,4.17.21
github.com,kanaka/mal,master,GITHUB,"https://github.com/kanaka/mal/blob/master",js-yaml,3.13.1,
github.com,acode/cli,master,GITHUB,"https://github.com/acode/cli/blob/master",uuid,^8.3.2,
github.com,compodoc/compodoc,develop,GITHUB,"https://github.com/compodoc/compodoc/blob/develop",lodash,^4.17.21,4.17.21
github.com,JordanKnott/taskcafe,master,GITHUB,"https://github.com/JordanKnott/taskcafe/blob/master",axios,^0.21.1,
github.com,r-spacex/SpaceX-API,master,GITHUB,"https://github.com/r-spacex/SpaceX-API/blob/master",lodash,^4.17.21,4.17.21
github.com,"express-validator/express-validator",master,GITHUB,"https://github.com/express-validator/express-validator/blob/master",lodash,^4.17.21,4.17.21
github.com,sindresorhus/np,main,GITHUB,"https://github.com/sindresorhus/np/blob/main",rxjs,^7.8.1,
github.com,oliverschwendener/ueli,main,GITHUB,"https://github.com/oliverschwendener/ueli/blob/main",mathjs,^13.0.2,13.0.2
github.com,capricorn86/happy-dom,master,GITHUB,"https://github.com/capricorn86/happy-dom/blob/master",rxjs,^6.5.3,
github.com,claudiajs/claudia,master,GITHUB,"https://github.com/claudiajs/claudia/blob/master",uuid,^8.3.2,
github.com,"microsoft/vscode-cpptools",main,GITHUB,"https://github.com/microsoft/vscode-cpptools/blob/main",axios,^1.6.1,1.6.1
github.com,webtorrent/instant.io,master,GITHUB,"https://github.com/webtorrent/instant.io/blob/master",date-fns,2.30.0,2.30.0
github.com,"kriasoft/relay-starter-kit",main,GITHUB,"https://github.com/kriasoft/relay-starter-kit/blob/main",nanoid,^5.0.5,
github.com,airyland/vux,v2,GITHUB,"https://github.com/airyland/vux/blob/v2",axios,^0.16.1,
github.com,airyland/vux,v2,GITHUB,"https://github.com/airyland/vux/blob/v2",axios,^0.15.3,
github.com,trpc/trpc,next,GITHUB,"https://github.com/trpc/trpc/blob/next",date-fns,^3.6.0,
github.com,jsdoc/jsdoc,main,GITHUB,"https://github.com/jsdoc/jsdoc/blob/main",lodash,^4.17.21,4.17.21
github.com,jsdoc/jsdoc,main,GITHUB,"https://github.com/jsdoc/jsdoc/blob/main",lodash,^4.17.21,4.17.21
github.com,jsdoc/jsdoc,main,GITHUB,"https://github.com/jsdoc/jsdoc/blob/main",lodash,^4.17.21,4.17.21
github.com,jsdoc/jsdoc,main,GITHUB,"https://github.com/jsdoc/jsdoc/blob/main",lodash,^4.17.21,4.17.21
github.com,jsdoc/jsdoc,main,GITHUB,"https://github.com/jsdoc/jsdoc/blob/main",lodash,^4.17.21,4.17.21
github.com,jsdoc/jsdoc,main,GITHUB,"https://github.com/jsdoc/jsdoc/blob/main",lodash,^4.17.21,4.17.21
github.com,jsdoc/jsdoc,main,GITHUB,"https://github.com/jsdoc/jsdoc/blob/main",lodash,^4.17.21,4.17.21
github.com,jsdoc/jsdoc,main,GITHUB,"https://github.com/jsdoc/jsdoc/blob/main",lodash,^4.17.21,4.17.21
github.com,jsdoc/jsdoc,main,GITHUB,"https://github.com/jsdoc/jsdoc/blob/main",lodash,^4.17.21,4.17.21
github.com,jsdoc/jsdoc,main,GITHUB,"https://github.com/jsdoc/jsdoc/blob/main",lodash,^4.17.21,4.17.21
github.com,jsdoc/jsdoc,main,GITHUB,"https://github.com/jsdoc/jsdoc/blob/main",lodash,^4.17.21,4.17.21
github.com,recharts/recharts,master,GITHUB,"https://github.com/recharts/recharts/blob/master",lodash,^4.17.21,4.17.21
github.com,mattallty/Caporal.js,next,GITHUB,"https://github.com/mattallty/Caporal.js/blob/next",lodash,^4.17.21,
github.com,"Haehnchen/crypto-trading-bot",master,GITHUB,"https://github.com/Haehnchen/crypto-trading-bot/blob/master",lodash,^4.17.21,4.17.21
github.com,chatwoot/chatwoot,develop,GITHUB,"https://github.com/chatwoot/chatwoot/blob/develop",axios,^1.6.0,
github.com,asciidwango/js-primer,master,GITHUB,"https://github.com/asciidwango/js-primer/blob/master",lodash,^4.17.21,
github.com,CorentinTh/it-tools,main,GITHUB,"https://github.com/CorentinTh/it-tools/blob/main",mathjs,^11.9.1,
github.com,"buqiyuan/vite-vue3-lowcode",main,GITHUB,"https://github.com/buqiyuan/vite-vue3-lowcode/blob/main",axios,^0.27.2,
github.com,"socketstream/socketstream",develop,GITHUB,"https://github.com/socketstream/socketstream/blob/develop",uuid,2.0.1,
github.com,"SocketCluster/socketcluster",master,GITHUB,"https://github.com/SocketCluster/socketcluster/blob/master",uuid,^9.0.1,
github.com,date-fns/date-fns,main,GITHUB,"https://github.com/date-fns/date-fns/blob/main",date-fns,^3.0.0,
github.com,"triggerdotdev/jsonhero-web",main,GITHUB,"https://github.com/triggerdotdev/jsonhero-web/blob/main",nanoid,^3.2.0,3.3.4
github.com,"keystonejs/keystone-classic",master,GITHUB,"https://github.com/keystonejs/keystone-classic/blob/master",lodash,^4.17.11,
github.com,gajus/slonik,main,GITHUB,"https://github.com/gajus/slonik/blob/main",lodash,^4.17.20,
github.com,clickvote/clickvote,main,GITHUB,"https://github.com/clickvote/clickvote/blob/main",axios,1.6.7,1.6.7
github.com,whyour/qinglong,develop,GITHUB,"https://github.com/whyour/qinglong/blob/develop",js-yaml,^4.1.0,
github.com,vuetifyjs/vuetify,master,GITHUB,"https://github.com/vuetifyjs/vuetify/blob/master",date-fns,^3.6.0,
github.com,vuetifyjs/vuetify,master,GITHUB,"https://github.com/vuetifyjs/vuetify/blob/master",date-fns,^3.6.0,
github.com,improbable-eng/grpc-web,master,GITHUB,"https://github.com/improbable-eng/grpc-web/blob/master",lodash,^4.17.20,
github.com,dotansimha/graphql-yoga,main,GITHUB,"https://github.com/dotansimha/graphql-yoga/blob/main",js-yaml,4.1.0,
github.com,primer/octicons,main,GITHUB,"https://github.com/primer/octicons/blob/main",js-yaml,3.13.1,
github.com,ladjs/lad,master,GITHUB,"https://github.com/ladjs/lad/blob/master",dayjs,^1.10.4,
github.com,webpro/knip,main,GITHUB,"https://github.com/webpro/knip/blob/main",js-yaml,^4.1.0,
github.com,"brick-design/brick-design",master,GITHUB,"https://github.com/brick-design/brick-design/blob/master",lodash,^4.17.15,
github.com,"brick-design/brick-design",master,GITHUB,"https://github.com/brick-design/brick-design/blob/master",lodash,^4.17.15,
github.com,"brick-design/brick-design",master,GITHUB,"https://github.com/brick-design/brick-design/blob/master",lodash,^4.17.15,
github.com,"brick-design/brick-design",master,GITHUB,"https://github.com/brick-design/brick-design/blob/master",lodash,^4.17.15,
github.com,"brick-design/brick-design",master,GITHUB,"https://github.com/brick-design/brick-design/blob/master",lodash,^4.17.15,
github.com,"brick-design/brick-design",master,GITHUB,"https://github.com/brick-design/brick-design/blob/master",lodash,^4.17.20,
github.com,surveyjs/survey-library,master,GITHUB,"https://github.com/surveyjs/survey-library/blob/master",rxjs,~6.6.0,
github.com,Infisical/infisical,main,GITHUB,"https://github.com/Infisical/infisical/blob/main",axios,^0.28.0,
github.com,Infisical/infisical,main,GITHUB,"https://github.com/Infisical/infisical/blob/main",axios,^1.6.7,
github.com,"Chalarangelo/30-seconds-of-code",master,GITHUB,"https://github.com/Chalarangelo/30-seconds-of-code/blob/master",js-yaml,^4.1.0,4.1.0
github.com,tinacms/tinacms,main,GITHUB,"https://github.com/tinacms/tinacms/blob/main",moment,2.29.4,
github.com,"KingSora/OverlayScrollbars",master,GITHUB,"https://github.com/KingSora/OverlayScrollbars/blob/master",rxjs,^7.8.1,
github.com,"KingSora/OverlayScrollbars",master,GITHUB,"https://github.com/KingSora/OverlayScrollbars/blob/master",rxjs,^7.4.0,
github.com,honojs/hono,main,GITHUB,"https://github.com/honojs/hono/blob/main",crypto-js,^4.1.1,
github.com,WorldBrain/Memex,develop,GITHUB,"https://github.com/WorldBrain/Memex/blob/develop",moment,^2.18.1,
github.com,"join-monster/join-monster",master,GITHUB,"https://github.com/join-monster/join-monster/blob/master",lodash,^4.17.21,4.17.21
github.com,teamhanko/hanko,main,GITHUB,"https://github.com/teamhanko/hanko/blob/main",rxjs,~7.8.0,
github.com,yeoman/yo,main,GITHUB,"https://github.com/yeoman/yo/blob/main",lodash,^4.17.15,4.17.21
github.com,"Armour/vue-typescript-admin-template",master,GITHUB,"https://github.com/Armour/vue-typescript-admin-template/blob/master",axios,^0.21.1,
github.com,"CodeGenieApp/serverless-express",mainline,GITHUB,"https://github.com/CodeGenieApp/serverless-express/blob/mainline",dayjs,^1.11.7,1.11.7
github.com,LeekHub/leek-fund,master,GITHUB,"https://github.com/LeekHub/leek-fund/blob/master",moment,^2.29.4,
github.com,"helpers/handlebars-helpers",master,GITHUB,"https://github.com/helpers/handlebars-helpers/blob/master",js-yaml,^3.10.0,
github.com,rebassjs/rebass,master,GITHUB,"https://github.com/rebassjs/rebass/blob/master",deepmerge,^4.0.0,
github.com,alseambusher/crontab-ui,main,GITHUB,"https://github.com/alseambusher/crontab-ui/blob/main",moment,latest,
github.com,outline/outline,main,GITHUB,"https://github.com/outline/outline/blob/main",validator,13.12.0,
github.com,udecode/plate,main,GITHUB,"https://github.com/udecode/plate/blob/main",validator,^13.11.0,
github.com,LiskHQ/lisk-sdk,development,GITHUB,"https://github.com/LiskHQ/lisk-sdk/blob/development",validator,13.7.0,
github.com,sendgrid/sendgrid-nodejs,main,GITHUB,"https://github.com/sendgrid/sendgrid-nodejs/blob/main",moment,^2.19.3,
github.com,vercel/ai,main,GITHUB,"https://github.com/vercel/ai/blob/main",nanoid,3.3.6,
github.com,vercel/ai,main,GITHUB,"https://github.com/vercel/ai/blob/main",nanoid,3.3.6,
github.com,AutomaApp/automa,main,GITHUB,"https://github.com/AutomaApp/automa/blob/main",dayjs,^1.11.6,
github.com,SigNoz/signoz,develop,GITHUB,"https://github.com/SigNoz/signoz/blob/develop",dayjs,^1.10.7,
github.com,salesforce/akita,master,GITHUB,"https://github.com/salesforce/akita/blob/master",rxjs,7.8.0,7.8.0
github.com,"wangeditor-team/wangEditor",master,GITHUB,"https://github.com/wangeditor-team/wangEditor/blob/master",nanoid,^3.2.0,
github.com,qawolf/qawolf,develop,GITHUB,"https://github.com/qawolf/qawolf/blob/develop",axios,^0.21.4,0.21.4
github.com,DavidAnson/markdownlint,main,GITHUB,"https://github.com/DavidAnson/markdownlint/blob/main",js-yaml,4.1.0,
github.com,kulshekhar/ts-jest,main,GITHUB,"https://github.com/kulshekhar/ts-jest/blob/main",js-yaml,latest,
github.com,vadimdemedes/ink,master,GITHUB,"https://github.com/vadimdemedes/ink/blob/master",lodash,^4.17.21,
