repositoryOrigin,repositoryPath,repositoryBranch,projectName,sourceSetName,createdBy,vmVendor,sourceCompatibility,majorVersionSourceCompatibility,targetCompatibility
github.com,"openrewrite/rewrite-kotlin",main,rewrite-kotlin,test,"17.0.8+7","Eclipse Adoptium",17,17,17
github.com,"openrewrite/rewrite-kotlin",main,rewrite-kotlin,test,"17.0.8+7","Eclipse Adoptium",17,17,17
github.com,"openrewrite/rewrite-kotlin",main,rewrite-kotlin,test,"17.0.8+7","Eclipse Adoptium",17,17,17
github.com,"openrewrite/rewrite-kotlin",main,rewrite-kotlin,test,"17.0.8+7","Eclipse Adoptium",17,17,17
github.com,"openrewrite/rewrite-kotlin",main,rewrite-kotlin,test,"17.0.8+7","Eclipse Adoptium",17,17,17
github.com,"openrewrite/rewrite-kotlin",main,rewrite-kotlin,test,"17.0.8+7","Eclipse Adoptium",17,17,17
github.com,"openrewrite/rewrite-kotlin",main,rewrite-kotlin,test,"17.0.8+7","Eclipse Adoptium",17,17,17
github.com,"openrewrite/rewrite-kotlin",main,rewrite-kotlin,test,"17.0.8+7","Eclipse Adoptium",17,17,17
github.com,"openrewrite/rewrite-python",main,rewrite-python,main,"17.0.8.1+1","Eclipse Adoptium",1.8,8,1.8
github.com,"openrewrite/rewrite-python",main,rewrite-python,main,"17.0.8.1+1","Eclipse Adoptium",1.8,8,1.8
github.com,"openrewrite/rewrite-python",main,rewrite-python,main,"17.0.8.1+1","Eclipse Adoptium",1.8,8,1.8
github.com,"openrewrite/rewrite-python",main,rewrite-python,main,"17.0.8.1+1","Eclipse Adoptium",1.8,8,1.8
github.com,"openrewrite/rewrite-python",main,rewrite-python,main,"17.0.8.1+1","Eclipse Adoptium",1.8,8,1.8
github.com,"openrewrite/rewrite-python",main,rewrite-python,main,"17.0.8.1+1","Eclipse Adoptium",1.8,8,1.8
github.com,"openrewrite/rewrite-python",main,rewrite-python,main,"17.0.8.1+1","Eclipse Adoptium",1.8,8,1.8
github.com,"openrewrite/rewrite-python",main,rewrite-python,main,"17.0.8.1+1","Eclipse Adoptium",1.8,8,1.8
github.com,"openrewrite/rewrite-python",main,rewrite-python,main,"17.0.8.1+1","Eclipse Adoptium",1.8,8,1.8
github.com,"openrewrite/rewrite-python",main,rewrite-python,main,"17.0.8.1+1","Eclipse Adoptium",1.8,8,1.8
github.com,"openrewrite/rewrite-python",main,rewrite-python,main,"17.0.8.1+1","Eclipse Adoptium",1.8,8,1.8
github.com,"openrewrite/rewrite-python",main,rewrite-python,main,"17.0.8.1+1","Eclipse Adoptium",1.8,8,1.8
github.com,"openrewrite/rewrite-python",main,rewrite-python,main,"17.0.8.1+1","Eclipse Adoptium",1.8,8,1.8
github.com,"openrewrite/rewrite-python",main,rewrite-python,main,"17.0.8.1+1","Eclipse Adoptium",1.8,8,1.8
github.com,"openrewrite/rewrite-python",main,rewrite-python,main,"17.0.8.1+1","Eclipse Adoptium",1.8,8,1.8
github.com,"openrewrite/rewrite-python",main,rewrite-python,main,"17.0.8.1+1","Eclipse Adoptium",1.8,8,1.8
github.com,"openrewrite/rewrite-python",main,rewrite-python,main,"17.0.8.1+1","Eclipse Adoptium",1.8,8,1.8
github.com,"openrewrite/rewrite-python",main,rewrite-python,main,"17.0.8.1+1","Eclipse Adoptium",1.8,8,1.8
github.com,"openrewrite/rewrite-python",main,rewrite-python,main,"17.0.8.1+1","Eclipse Adoptium",1.8,8,1.8
github.com,"openrewrite/rewrite-python",main,rewrite-python,main,"17.0.8.1+1","Eclipse Adoptium",1.8,8,1.8
github.com,"openrewrite/rewrite-python",main,rewrite-python,main,"17.0.8.1+1","Eclipse Adoptium",1.8,8,1.8
github.com,"openrewrite/rewrite-python",main,rewrite-python,main,"17.0.8.1+1","Eclipse Adoptium",1.8,8,1.8
github.com,"openrewrite/rewrite-python",main,rewrite-python,main,"17.0.8.1+1","Eclipse Adoptium",1.8,8,1.8
github.com,"openrewrite/rewrite-python",main,rewrite-python,main,"17.0.8.1+1","Eclipse Adoptium",1.8,8,1.8
github.com,"openrewrite/rewrite-python",main,rewrite-python,main,"17.0.8.1+1","Eclipse Adoptium",1.8,8,1.8
github.com,"openrewrite/rewrite-python",main,rewrite-python,main,"17.0.8.1+1","Eclipse Adoptium",1.8,8,1.8
github.com,"openrewrite/rewrite-python",main,rewrite-python,main,"17.0.8.1+1","Eclipse Adoptium",1.8,8,1.8
github.com,"openrewrite/rewrite-python",main,rewrite-python,main,"17.0.8.1+1","Eclipse Adoptium",1.8,8,1.8
github.com,"openrewrite/rewrite-python",main,rewrite-python,main,"17.0.8.1+1","Eclipse Adoptium",1.8,8,1.8
github.com,"openrewrite/rewrite-python",main,rewrite-python,main,"17.0.8.1+1","Eclipse Adoptium",1.8,8,1.8
github.com,"openrewrite/rewrite-python",main,rewrite-python,main,"17.0.8.1+1","Eclipse Adoptium",1.8,8,1.8
github.com,"openrewrite/rewrite-python",main,rewrite-python,main,"17.0.8.1+1","Eclipse Adoptium",1.8,8,1.8
github.com,"openrewrite/rewrite-python",main,rewrite-python,main,"17.0.8.1+1","Eclipse Adoptium",1.8,8,1.8
github.com,"openrewrite/rewrite-python",main,rewrite-python,main,"17.0.8.1+1","Eclipse Adoptium",1.8,8,1.8
github.com,"openrewrite/rewrite-python",main,rewrite-python,main,"17.0.8.1+1","Eclipse Adoptium",1.8,8,1.8
github.com,"openrewrite/rewrite-python",main,rewrite-python,main,"17.0.8.1+1","Eclipse Adoptium",1.8,8,1.8
github.com,"openrewrite/rewrite-python",main,rewrite-python,main,"17.0.8.1+1","Eclipse Adoptium",1.8,8,1.8
github.com,"openrewrite/rewrite-python",main,rewrite-python,test,"17.0.8.1+1","Eclipse Adoptium",17,17,17
github.com,"openrewrite/rewrite-python",main,rewrite-python,test,"17.0.8.1+1","Eclipse Adoptium",17,17,17
github.com,"openrewrite/rewrite-python",main,rewrite-python,test,"17.0.8.1+1","Eclipse Adoptium",17,17,17
github.com,"openrewrite/rewrite-python",main,rewrite-python,test,"17.0.8.1+1","Eclipse Adoptium",17,17,17
github.com,"openrewrite/rewrite-python",main,rewrite-python,test,"17.0.8.1+1","Eclipse Adoptium",17,17,17
github.com,"openrewrite/rewrite-python",main,rewrite-python,test,"17.0.8.1+1","Eclipse Adoptium",17,17,17
github.com,"openrewrite/rewrite-python",main,rewrite-python,test,"17.0.8.1+1","Eclipse Adoptium",17,17,17
github.com,"openrewrite/rewrite-python",main,rewrite-python,test,"17.0.8.1+1","Eclipse Adoptium",17,17,17
github.com,"openrewrite/rewrite-python",main,rewrite-python,test,"17.0.8.1+1","Eclipse Adoptium",17,17,17
github.com,"openrewrite/rewrite-python",main,rewrite-python,test,"17.0.8.1+1","Eclipse Adoptium",17,17,17
github.com,"openrewrite/rewrite-python",main,rewrite-python,test,"17.0.8.1+1","Eclipse Adoptium",17,17,17
github.com,"openrewrite/rewrite-python",main,rewrite-python,test,"17.0.8.1+1","Eclipse Adoptium",17,17,17
github.com,"openrewrite/rewrite-python",main,rewrite-python,test,"17.0.8.1+1","Eclipse Adoptium",17,17,17
github.com,"openrewrite/rewrite-python",main,rewrite-python,test,"17.0.8.1+1","Eclipse Adoptium",17,17,17
github.com,"openrewrite/rewrite-python",main,rewrite-python,test,"17.0.8.1+1","Eclipse Adoptium",17,17,17
github.com,"openrewrite/rewrite-python",main,rewrite-python,test,"17.0.8.1+1","Eclipse Adoptium",17,17,17
github.com,"openrewrite/rewrite-python",main,rewrite-python,test,"17.0.8.1+1","Eclipse Adoptium",17,17,17
github.com,"openrewrite/rewrite-python",main,rewrite-python,test,"17.0.8.1+1","Eclipse Adoptium",17,17,17
github.com,"openrewrite/rewrite-python",main,rewrite-python,test,"17.0.8.1+1","Eclipse Adoptium",17,17,17
github.com,"openrewrite/rewrite-python",main,rewrite-python,test,"17.0.8.1+1","Eclipse Adoptium",17,17,17
github.com,"openrewrite/rewrite-python",main,rewrite-python,test,"17.0.8.1+1","Eclipse Adoptium",17,17,17
github.com,"openrewrite/rewrite-python",main,rewrite-python,test,"17.0.8.1+1","Eclipse Adoptium",17,17,17
github.com,"openrewrite/rewrite-python",main,rewrite-python,test,"17.0.8.1+1","Eclipse Adoptium",17,17,17
github.com,"openrewrite/rewrite-python",main,rewrite-python,test,"17.0.8.1+1","Eclipse Adoptium",17,17,17
github.com,"openrewrite/rewrite-python",main,rewrite-python,test,"17.0.8.1+1","Eclipse Adoptium",17,17,17
github.com,"openrewrite/rewrite-python",main,rewrite-python,test,"17.0.8.1+1","Eclipse Adoptium",17,17,17
github.com,"openrewrite/rewrite-python",main,rewrite-python,test,"17.0.8.1+1","Eclipse Adoptium",17,17,17
github.com,"openrewrite/rewrite-python",main,rewrite-python,test,"17.0.8.1+1","Eclipse Adoptium",17,17,17
github.com,"openrewrite/rewrite-python",main,rewrite-python,test,"17.0.8.1+1","Eclipse Adoptium",17,17,17
github.com,"openrewrite/rewrite-python",main,rewrite-python,test,"17.0.8.1+1","Eclipse Adoptium",17,17,17
github.com,"openrewrite/rewrite-python",main,rewrite-python,test,"17.0.8.1+1","Eclipse Adoptium",17,17,17
github.com,"openrewrite/rewrite-python",main,rewrite-python,test,"17.0.8.1+1","Eclipse Adoptium",17,17,17
github.com,"openrewrite/rewrite-python",main,rewrite-python,test,"17.0.8.1+1","Eclipse Adoptium",17,17,17
github.com,"openrewrite/rewrite-python",main,rewrite-python,test,"17.0.8.1+1","Eclipse Adoptium",17,17,17
github.com,"openrewrite/rewrite-python",main,rewrite-python,test,"17.0.8.1+1","Eclipse Adoptium",17,17,17
github.com,"openrewrite/rewrite-python",main,rewrite-python,test,"17.0.8.1+1","Eclipse Adoptium",17,17,17
github.com,"openrewrite/rewrite-python",main,rewrite-python,test,"17.0.8.1+1","Eclipse Adoptium",17,17,17
github.com,"openrewrite/rewrite-python",main,rewrite-python,test,"17.0.8.1+1","Eclipse Adoptium",17,17,17
github.com,"openrewrite/rewrite-python",main,rewrite-python,test,"17.0.8.1+1","Eclipse Adoptium",17,17,17
github.com,"openrewrite/rewrite-python",main,rewrite-python,test,"17.0.8.1+1","Eclipse Adoptium",17,17,17
github.com,"openrewrite/rewrite-python",main,rewrite-python,test,"17.0.8.1+1","Eclipse Adoptium",17,17,17
github.com,"openrewrite/rewrite-logging-frameworks",main,"rewrite-logging-frameworks",main,"17.0.8.1+1","Eclipse Adoptium",1.8,8,1.8
github.com,"openrewrite/rewrite-logging-frameworks",main,"rewrite-logging-frameworks",main,"17.0.8.1+1","Eclipse Adoptium",1.8,8,1.8
github.com,"openrewrite/rewrite-logging-frameworks",main,"rewrite-logging-frameworks",main,"17.0.8.1+1","Eclipse Adoptium",1.8,8,1.8
github.com,"openrewrite/rewrite-logging-frameworks",main,"rewrite-logging-frameworks",main,"17.0.8.1+1","Eclipse Adoptium",1.8,8,1.8
github.com,"openrewrite/rewrite-logging-frameworks",main,"rewrite-logging-frameworks",main,"17.0.8.1+1","Eclipse Adoptium",1.8,8,1.8
github.com,"openrewrite/rewrite-logging-frameworks",main,"rewrite-logging-frameworks",main,"17.0.8.1+1","Eclipse Adoptium",1.8,8,1.8
github.com,"openrewrite/rewrite-logging-frameworks",main,"rewrite-logging-frameworks",main,"17.0.8.1+1","Eclipse Adoptium",1.8,8,1.8
github.com,"openrewrite/rewrite-logging-frameworks",main,"rewrite-logging-frameworks",main,"17.0.8.1+1","Eclipse Adoptium",1.8,8,1.8
github.com,"openrewrite/rewrite-logging-frameworks",main,"rewrite-logging-frameworks",main,"17.0.8.1+1","Eclipse Adoptium",1.8,8,1.8
github.com,"openrewrite/rewrite-logging-frameworks",main,"rewrite-logging-frameworks",main,"17.0.8.1+1","Eclipse Adoptium",1.8,8,1.8
github.com,"openrewrite/rewrite-logging-frameworks",main,"rewrite-logging-frameworks",main,"17.0.8.1+1","Eclipse Adoptium",1.8,8,1.8
github.com,"openrewrite/rewrite-logging-frameworks",main,"rewrite-logging-frameworks",main,"17.0.8.1+1","Eclipse Adoptium",1.8,8,1.8
github.com,"openrewrite/rewrite-logging-frameworks",main,"rewrite-logging-frameworks",main,"17.0.8.1+1","Eclipse Adoptium",1.8,8,1.8
github.com,"openrewrite/rewrite-logging-frameworks",main,"rewrite-logging-frameworks",main,"17.0.8.1+1","Eclipse Adoptium",1.8,8,1.8
github.com,"openrewrite/rewrite-logging-frameworks",main,"rewrite-logging-frameworks",main,"17.0.8.1+1","Eclipse Adoptium",1.8,8,1.8
github.com,"openrewrite/rewrite-logging-frameworks",main,"rewrite-logging-frameworks",main,"17.0.8.1+1","Eclipse Adoptium",1.8,8,1.8
github.com,"openrewrite/rewrite-logging-frameworks",main,"rewrite-logging-frameworks",main,"17.0.8.1+1","Eclipse Adoptium",1.8,8,1.8
github.com,"openrewrite/rewrite-logging-frameworks",main,"rewrite-logging-frameworks",main,"17.0.8.1+1","Eclipse Adoptium",1.8,8,1.8
github.com,"openrewrite/rewrite-logging-frameworks",main,"rewrite-logging-frameworks",test,"17.0.8.1+1","Eclipse Adoptium",17,17,17
github.com,"openrewrite/rewrite-logging-frameworks",main,"rewrite-logging-frameworks",test,"17.0.8.1+1","Eclipse Adoptium",17,17,17
github.com,"openrewrite/rewrite-logging-frameworks",main,"rewrite-logging-frameworks",test,"17.0.8.1+1","Eclipse Adoptium",17,17,17
github.com,"openrewrite/rewrite-logging-frameworks",main,"rewrite-logging-frameworks",test,"17.0.8.1+1","Eclipse Adoptium",17,17,17
github.com,"openrewrite/rewrite-logging-frameworks",main,"rewrite-logging-frameworks",test,"17.0.8.1+1","Eclipse Adoptium",17,17,17
github.com,"openrewrite/rewrite-logging-frameworks",main,"rewrite-logging-frameworks",test,"17.0.8.1+1","Eclipse Adoptium",17,17,17
github.com,"openrewrite/rewrite-logging-frameworks",main,"rewrite-logging-frameworks",test,"17.0.8.1+1","Eclipse Adoptium",17,17,17
github.com,"openrewrite/rewrite-logging-frameworks",main,"rewrite-logging-frameworks",test,"17.0.8.1+1","Eclipse Adoptium",17,17,17
github.com,"openrewrite/rewrite-logging-frameworks",main,"rewrite-logging-frameworks",test,"17.0.8.1+1","Eclipse Adoptium",17,17,17
github.com,"openrewrite/rewrite-logging-frameworks",main,"rewrite-logging-frameworks",test,"17.0.8.1+1","Eclipse Adoptium",17,17,17
github.com,"openrewrite/rewrite-logging-frameworks",main,"rewrite-logging-frameworks",test,"17.0.8.1+1","Eclipse Adoptium",17,17,17
github.com,"openrewrite/rewrite-logging-frameworks",main,"rewrite-logging-frameworks",test,"17.0.8.1+1","Eclipse Adoptium",17,17,17
github.com,"openrewrite/rewrite-logging-frameworks",main,"rewrite-logging-frameworks",test,"17.0.8.1+1","Eclipse Adoptium",17,17,17
github.com,"openrewrite/rewrite-logging-frameworks",main,"rewrite-logging-frameworks",test,"17.0.8.1+1","Eclipse Adoptium",17,17,17
github.com,"openrewrite/rewrite-logging-frameworks",main,"rewrite-logging-frameworks",test,"17.0.8.1+1","Eclipse Adoptium",17,17,17
github.com,"openrewrite/rewrite-logging-frameworks",main,"rewrite-logging-frameworks",test,"17.0.8.1+1","Eclipse Adoptium",17,17,17
github.com,"openrewrite/rewrite-circleci",main,rewrite-circleci,main,"17.0.8.1+1","Eclipse Adoptium",1.8,8,1.8
github.com,"openrewrite/rewrite-circleci",main,rewrite-circleci,main,"17.0.8.1+1","Eclipse Adoptium",1.8,8,1.8
github.com,"openrewrite/rewrite-circleci",main,rewrite-circleci,main,"17.0.8.1+1","Eclipse Adoptium",1.8,8,1.8
github.com,"openrewrite/rewrite-circleci",main,rewrite-circleci,test,"17.0.8.1+1","Eclipse Adoptium",17,17,17
github.com,"openrewrite/rewrite-circleci",main,rewrite-circleci,test,"17.0.8.1+1","Eclipse Adoptium",17,17,17
github.com,"openrewrite/rewrite-hibernate",main,rewrite-hibernate,main,"17.0.8.1+1","Eclipse Adoptium",1.8,8,1.8
github.com,"openrewrite/rewrite-hibernate",main,rewrite-hibernate,test,"17.0.8.1+1","Eclipse Adoptium",17,17,17
github.com,"openrewrite/rewrite-hibernate",main,rewrite-hibernate,test,"17.0.8.1+1","Eclipse Adoptium",17,17,17
github.com,"openrewrite/rewrite-gradle-plugin",main,metrics,main,"17.0.8.1+1","Eclipse Adoptium",17,17,17
github.com,"openrewrite/rewrite-gradle-plugin",main,metrics,main,"17.0.8.1+1","Eclipse Adoptium",17,17,17
github.com,"openrewrite/rewrite-gradle-plugin",main,metrics,main,"17.0.8.1+1","Eclipse Adoptium",17,17,17
github.com,"openrewrite/rewrite-gradle-plugin",main,metrics,main,"17.0.8.1+1","Eclipse Adoptium",17,17,17
github.com,"openrewrite/rewrite-gradle-plugin",main,plugin,main,"17.0.8.1+1","Eclipse Adoptium",1.8,8,1.8
github.com,"openrewrite/rewrite-gradle-plugin",main,plugin,main,"17.0.8.1+1","Eclipse Adoptium",1.8,8,1.8
github.com,"openrewrite/rewrite-gradle-plugin",main,plugin,main,"17.0.8.1+1","Eclipse Adoptium",1.8,8,1.8
github.com,"openrewrite/rewrite-gradle-plugin",main,plugin,main,"17.0.8.1+1","Eclipse Adoptium",1.8,8,1.8
github.com,"openrewrite/rewrite-gradle-plugin",main,plugin,main,"17.0.8.1+1","Eclipse Adoptium",1.8,8,1.8
github.com,"openrewrite/rewrite-gradle-plugin",main,plugin,main,"17.0.8.1+1","Eclipse Adoptium",1.8,8,1.8
github.com,"openrewrite/rewrite-gradle-plugin",main,plugin,main,"17.0.8.1+1","Eclipse Adoptium",1.8,8,1.8
github.com,"openrewrite/rewrite-gradle-plugin",main,plugin,main,"17.0.8.1+1","Eclipse Adoptium",1.8,8,1.8
github.com,"openrewrite/rewrite-gradle-plugin",main,plugin,main,"17.0.8.1+1","Eclipse Adoptium",1.8,8,1.8
github.com,"openrewrite/rewrite-gradle-plugin",main,plugin,main,"17.0.8.1+1","Eclipse Adoptium",1.8,8,1.8
github.com,"openrewrite/rewrite-gradle-plugin",main,plugin,main,"17.0.8.1+1","Eclipse Adoptium",1.8,8,1.8
github.com,"openrewrite/rewrite-gradle-plugin",main,plugin,main,"17.0.8.1+1","Eclipse Adoptium",1.8,8,1.8
github.com,"openrewrite/rewrite-gradle-plugin",main,plugin,main,"17.0.8.1+1","Eclipse Adoptium",1.8,8,1.8
github.com,"openrewrite/rewrite-gradle-plugin",main,plugin,main,"17.0.8.1+1","Eclipse Adoptium",1.8,8,1.8
github.com,"openrewrite/rewrite-gradle-plugin",main,plugin,main,"17.0.8.1+1","Eclipse Adoptium",1.8,8,1.8
github.com,"openrewrite/rewrite-gradle-plugin",main,plugin,main,"17.0.8.1+1","Eclipse Adoptium",1.8,8,1.8
github.com,"openrewrite/rewrite-gradle-plugin",main,plugin,main,"17.0.8.1+1","Eclipse Adoptium",1.8,8,1.8
github.com,"openrewrite/rewrite-gradle-plugin",main,plugin,main,"17.0.8.1+1","Eclipse Adoptium",1.8,8,1.8
github.com,"openrewrite/rewrite-gradle-plugin",main,plugin,main,"17.0.8.1+1","Eclipse Adoptium",1.8,8,1.8
github.com,"openrewrite/rewrite-gradle-plugin",main,plugin,main,"17.0.8.1+1","Eclipse Adoptium",1.8,8,1.8
github.com,"openrewrite/rewrite-gradle-plugin",main,plugin,main,"17.0.8.1+1","Eclipse Adoptium",1.8,8,1.8
github.com,"openrewrite/rewrite-gradle-plugin",main,plugin,main,"17.0.8.1+1","Eclipse Adoptium",1.8,8,1.8
github.com,"openrewrite/rewrite-gradle-plugin",main,plugin,test,"17.0.8.1+1","Eclipse Adoptium",1.8,8,1.8
github.com,"openrewrite/rewrite-gradle-plugin",main,plugin,test,"17.0.8.1+1","Eclipse Adoptium",1.8,8,1.8
github.com,"openrewrite/rewrite-gradle-plugin",main,plugin,test,"17.0.8.1+1","Eclipse Adoptium",1.8,8,1.8
github.com,"openrewrite/rewrite-gradle-plugin",main,plugin,test,"17.0.8.1+1","Eclipse Adoptium",1.8,8,1.8
github.com,"openrewrite/rewrite-kubernetes",main,"kubernetes-operator-example",main,11,"Eclipse Adoptium",11,11,11
github.com,"openrewrite/rewrite-kubernetes",main,"kubernetes-operator-example",main,11,"Eclipse Adoptium",11,11,11
github.com,"openrewrite/rewrite-kubernetes",main,"kubernetes-operator-example",main,11,"Eclipse Adoptium",11,11,11
github.com,"openrewrite/rewrite-kubernetes",main,"kubernetes-operator-example",main,11,"Eclipse Adoptium",11,11,11
github.com,"openrewrite/rewrite-kubernetes",main,"kubernetes-operator-example",main,11,"Eclipse Adoptium",11,11,11
github.com,"openrewrite/rewrite-kubernetes",main,"kubernetes-operator-example",main,11,"Eclipse Adoptium",11,11,11
github.com,"openrewrite/rewrite-kubernetes",main,"kubernetes-operator-example",main,11,"Eclipse Adoptium",11,11,11
github.com,"openrewrite/rewrite-kubernetes",main,rewrite-kubernetes,main,"17.0.8.1+1","Eclipse Adoptium",1.8,8,1.8
github.com,"openrewrite/rewrite-kubernetes",main,rewrite-kubernetes,main,"17.0.8.1+1","Eclipse Adoptium",1.8,8,1.8
github.com,"openrewrite/rewrite-kubernetes",main,rewrite-kubernetes,main,"17.0.8.1+1","Eclipse Adoptium",1.8,8,1.8
github.com,"openrewrite/rewrite-kubernetes",main,rewrite-kubernetes,main,"17.0.8.1+1","Eclipse Adoptium",1.8,8,1.8
github.com,"openrewrite/rewrite-kubernetes",main,rewrite-kubernetes,main,"17.0.8.1+1","Eclipse Adoptium",1.8,8,1.8
github.com,"openrewrite/rewrite-kubernetes",main,rewrite-kubernetes,main,"17.0.8.1+1","Eclipse Adoptium",1.8,8,1.8
github.com,"openrewrite/rewrite-kubernetes",main,rewrite-kubernetes,main,"17.0.8.1+1","Eclipse Adoptium",1.8,8,1.8
github.com,"openrewrite/rewrite-kubernetes",main,rewrite-kubernetes,main,"17.0.8.1+1","Eclipse Adoptium",1.8,8,1.8
github.com,"openrewrite/rewrite-kubernetes",main,rewrite-kubernetes,main,"17.0.8.1+1","Eclipse Adoptium",1.8,8,1.8
github.com,"openrewrite/rewrite-kubernetes",main,rewrite-kubernetes,main,"17.0.8.1+1","Eclipse Adoptium",1.8,8,1.8
github.com,"openrewrite/rewrite-kubernetes",main,rewrite-kubernetes,main,"17.0.8.1+1","Eclipse Adoptium",1.8,8,1.8
github.com,"openrewrite/rewrite-kubernetes",main,rewrite-kubernetes,main,"17.0.8.1+1","Eclipse Adoptium",1.8,8,1.8
github.com,"openrewrite/rewrite-kubernetes",main,rewrite-kubernetes,main,"17.0.8.1+1","Eclipse Adoptium",1.8,8,1.8
github.com,"openrewrite/rewrite-kubernetes",main,rewrite-kubernetes,main,"17.0.8.1+1","Eclipse Adoptium",1.8,8,1.8
github.com,"openrewrite/rewrite-kubernetes",main,rewrite-kubernetes,main,"17.0.8.1+1","Eclipse Adoptium",1.8,8,1.8
github.com,"openrewrite/rewrite-kubernetes",main,rewrite-kubernetes,main,"17.0.8.1+1","Eclipse Adoptium",1.8,8,1.8
github.com,"openrewrite/rewrite-kubernetes",main,rewrite-kubernetes,main,"17.0.8.1+1","Eclipse Adoptium",1.8,8,1.8
github.com,"openrewrite/rewrite-kubernetes",main,rewrite-kubernetes,main,"17.0.8.1+1","Eclipse Adoptium",1.8,8,1.8
github.com,"openrewrite/rewrite-kubernetes",main,rewrite-kubernetes,main,"17.0.8.1+1","Eclipse Adoptium",1.8,8,1.8
github.com,"openrewrite/rewrite-kubernetes",main,rewrite-kubernetes,main,"17.0.8.1+1","Eclipse Adoptium",1.8,8,1.8
github.com,"openrewrite/rewrite-kubernetes",main,rewrite-kubernetes,main,"17.0.8.1+1","Eclipse Adoptium",1.8,8,1.8
github.com,"openrewrite/rewrite-kubernetes",main,rewrite-kubernetes,main,"17.0.8.1+1","Eclipse Adoptium",1.8,8,1.8
github.com,"openrewrite/rewrite-kubernetes",main,rewrite-kubernetes,main,"17.0.8.1+1","Eclipse Adoptium",1.8,8,1.8
github.com,"openrewrite/rewrite-kubernetes",main,rewrite-kubernetes,main,"17.0.8.1+1","Eclipse Adoptium",1.8,8,1.8
github.com,"openrewrite/rewrite-kubernetes",main,rewrite-kubernetes,main,"17.0.8.1+1","Eclipse Adoptium",1.8,8,1.8
github.com,"openrewrite/rewrite-kubernetes",main,rewrite-kubernetes,main,"17.0.8.1+1","Eclipse Adoptium",1.8,8,1.8
github.com,"openrewrite/rewrite-kubernetes",main,rewrite-kubernetes,main,"17.0.8.1+1","Eclipse Adoptium",1.8,8,1.8
github.com,"openrewrite/rewrite-kubernetes",main,rewrite-kubernetes,main,"17.0.8.1+1","Eclipse Adoptium",1.8,8,1.8
github.com,"openrewrite/rewrite-kubernetes",main,rewrite-kubernetes,main,"17.0.8.1+1","Eclipse Adoptium",1.8,8,1.8
github.com,"openrewrite/rewrite-kubernetes",main,rewrite-kubernetes,main,"17.0.8.1+1","Eclipse Adoptium",1.8,8,1.8
github.com,"openrewrite/rewrite-kubernetes",main,rewrite-kubernetes,main,"17.0.8.1+1","Eclipse Adoptium",1.8,8,1.8
github.com,"openrewrite/rewrite-kubernetes",main,rewrite-kubernetes,test,"17.0.8.1+1","Eclipse Adoptium",17,17,17
github.com,"openrewrite/rewrite-kubernetes",main,rewrite-kubernetes,test,"17.0.8.1+1","Eclipse Adoptium",17,17,17
github.com,"openrewrite/rewrite-kubernetes",main,rewrite-kubernetes,test,"17.0.8.1+1","Eclipse Adoptium",17,17,17
github.com,"openrewrite/rewrite-kubernetes",main,rewrite-kubernetes,test,"17.0.8.1+1","Eclipse Adoptium",17,17,17
github.com,"openrewrite/rewrite-kubernetes",main,rewrite-kubernetes,test,"17.0.8.1+1","Eclipse Adoptium",17,17,17
github.com,"openrewrite/rewrite-kubernetes",main,rewrite-kubernetes,test,"17.0.8.1+1","Eclipse Adoptium",17,17,17
github.com,"openrewrite/rewrite-kubernetes",main,rewrite-kubernetes,test,"17.0.8.1+1","Eclipse Adoptium",17,17,17
github.com,"openrewrite/rewrite-kubernetes",main,rewrite-kubernetes,test,"17.0.8.1+1","Eclipse Adoptium",17,17,17
github.com,"openrewrite/rewrite-kubernetes",main,rewrite-kubernetes,test,"17.0.8.1+1","Eclipse Adoptium",17,17,17
github.com,"openrewrite/rewrite-kubernetes",main,rewrite-kubernetes,test,"17.0.8.1+1","Eclipse Adoptium",17,17,17
github.com,"openrewrite/rewrite-kubernetes",main,rewrite-kubernetes,test,"17.0.8.1+1","Eclipse Adoptium",17,17,17
github.com,"openrewrite/rewrite-kubernetes",main,rewrite-kubernetes,test,"17.0.8.1+1","Eclipse Adoptium",17,17,17
github.com,"openrewrite/rewrite-kubernetes",main,rewrite-kubernetes,test,"17.0.8.1+1","Eclipse Adoptium",17,17,17
github.com,"openrewrite/rewrite-kubernetes",main,rewrite-kubernetes,test,"17.0.8.1+1","Eclipse Adoptium",17,17,17
github.com,"openrewrite/rewrite-kubernetes",main,rewrite-kubernetes,test,"17.0.8.1+1","Eclipse Adoptium",17,17,17
github.com,"openrewrite/rewrite-kubernetes",main,rewrite-kubernetes,test,"17.0.8.1+1","Eclipse Adoptium",17,17,17
github.com,"openrewrite/rewrite-kubernetes",main,rewrite-kubernetes,test,"17.0.8.1+1","Eclipse Adoptium",17,17,17
github.com,"openrewrite/rewrite-kubernetes",main,rewrite-kubernetes,test,"17.0.8.1+1","Eclipse Adoptium",17,17,17
github.com,"openrewrite/rewrite-kubernetes",main,rewrite-kubernetes,test,"17.0.8.1+1","Eclipse Adoptium",17,17,17
github.com,"openrewrite/rewrite-kubernetes",main,rewrite-kubernetes,test,"17.0.8.1+1","Eclipse Adoptium",17,17,17
github.com,"openrewrite/rewrite-kubernetes",main,rewrite-kubernetes,test,"17.0.8.1+1","Eclipse Adoptium",17,17,17
github.com,"openrewrite/rewrite-kubernetes",main,rewrite-kubernetes,test,"17.0.8.1+1","Eclipse Adoptium",17,17,17
